timestamp,action,joint_positions,gripper_state,object_id,success,action
0.0,[nan],"[ 0.00304591  0.7517188   0.01464312 -1.2694826  -0.04064821  2.184383
  0.2752598 ]",open,object_01,True,place
0.1,[nan],"[ 0.00234614  0.7508408   0.01303641 -1.2697943  -0.04066485  2.1733005
  0.27524966]",open,object_01,False,
0.2,[nan],"[ 8.34812177e-04  7.49056518e-01  1.26284715e-02 -1.27055013e+00
 -4.06601094e-02  2.15659165e+00  2.75202543e-01]",open,object_01,False,
0.3,[nan],"[ 6.1533751e-04  7.4463850e-01  1.2501794e-02 -1.2725115e+00
 -4.0650483e-02  2.1350372e+00  2.7522379e-01]",open,object_01,False,
0.4,[nan],"[ 6.3275773e-04  7.4149519e-01  1.2496162e-02 -1.2735493e+00
 -4.0655144e-02  2.1225181e+00  2.7523106e-01]",open,object_01,False,
0.5,[nan],"[ 6.9926144e-04  7.3005235e-01  1.2499700e-02 -1.2794067e+00
 -4.0651720e-02  2.0876639e+00  2.7524567e-01]",open,object_01,False,
0.6,[nan],"[ 7.6658005e-04  7.2105062e-01  1.2514590e-02 -1.2873640e+00
 -4.0662877e-02  2.0652251e+00  2.7525142e-01]",open,object_01,False,
0.7,[nan],"[ 7.9753535e-04  7.1320492e-01  1.2500803e-02 -1.2960829e+00
 -4.0667728e-02  2.0478497e+00  2.7525303e-01]",open,object_01,False,
0.8,[nan],"[ 8.49176431e-04  6.94716871e-01  1.25223715e-02 -1.32536244e+00
 -4.06693257e-02  2.02604103e+00  2.75313765e-01]",open,object_01,False,
0.9,[nan],"[ 9.0858951e-04  6.8208152e-01  1.2516683e-02 -1.3549978e+00
 -4.0691368e-02  2.0209091e+00  2.7572507e-01]",open,object_01,False,
1.0,[nan],"[ 8.9550309e-04  6.7028546e-01  1.2481445e-02 -1.3889971e+00
 -4.0748052e-02  2.0212550e+00  2.7672318e-01]",open,object_01,False,
1.1,[nan],"[ 9.5159718e-04  6.6073561e-01  1.2450722e-02 -1.4231941e+00
 -4.1300688e-02  2.0248368e+00  2.7855197e-01]",open,object_01,False,
1.2,[nan],"[ 9.7987952e-04  6.5718973e-01  1.2457392e-02 -1.4345677e+00
 -4.1401841e-02  2.0252171e+00  2.7944118e-01]",open,object_01,False,
1.3,[nan],"[ 9.7537803e-04  6.4423245e-01  1.2305113e-02 -1.4703655e+00
 -4.1723095e-02  2.0254381e+00  2.8187749e-01]",open,object_01,False,
1.4,[nan],"[ 1.0001357e-03  6.3954884e-01  1.2260429e-02 -1.4803103e+00
 -4.1962113e-02  2.0244689e+00  2.8315249e-01]",open,object_01,False,
1.5,[nan],"[ 1.0059506e-03  6.1899471e-01  1.2190737e-02 -1.5137261e+00
 -4.2290904e-02  2.0211592e+00  2.8683850e-01]",open,object_01,False,
1.6,[nan],"[ 1.1103373e-03  5.9376943e-01  1.2199334e-02 -1.5509896e+00
 -4.3189589e-02  2.0192034e+00  2.9065254e-01]",open,object_01,False,
1.7,[nan],"[ 1.2239333e-03  5.8561319e-01  1.2187046e-02 -1.5633873e+00
 -4.3590285e-02  2.0185912e+00  2.9185361e-01]",open,object_01,False,
1.8,[nan],"[ 1.3074280e-03  5.5957353e-01  1.2208694e-02 -1.6035560e+00
 -4.5124840e-02  2.0177906e+00  2.9475158e-01]",open,object_01,False,
1.9,[nan],"[ 1.3904659e-03  5.4181510e-01  1.2208734e-02 -1.6306412e+00
 -4.6761017e-02  2.0173154e+00  2.9658300e-01]",open,object_01,False,
