timestamp,action,joint_positions,gripper_state,object_id,success,action
0.0,[nan],"[-0.30563363 -0.11254632  0.08348379 -2.3137689   1.8091465   1.9644071
  0.4934465 ]",open,object_01,True,place
0.1,[nan],"[-0.30721593 -0.10708044  0.07781157 -2.3086467   1.8060242   1.9609182
  0.49502388]",open,object_01,False,
0.2,[nan],"[-0.31337935 -0.07839287  0.05619191 -2.2794046   1.7932261   1.947235
  0.50282264]",open,object_01,False,
0.3,[nan],"[-0.31954652 -0.06356891  0.03980073 -2.2641594   1.7800223   1.9344733
  0.50857925]",open,object_01,False,
0.4,[nan],"[-0.32288307 -0.05824097  0.03317853 -2.259536    1.774338    1.9275845
  0.510079  ]",open,object_01,False,
0.5,[nan],"[-0.33602312 -0.04347397  0.0076905  -2.2466636   1.7503846   1.8999372
  0.5162773 ]",open,object_01,False,
0.6,[nan],"[-3.3941111e-01 -4.0251859e-02  7.3601946e-04 -2.2438192e+00
  1.7447678e+00  1.8924340e+00  5.1778764e-01]",open,object_01,False,
0.7,[nan],"[-0.35701776 -0.02462876 -0.03125048 -2.228044    1.7174114   1.8576714
  0.5261005 ]",open,object_01,False,
0.8,[nan],"[-0.36608058 -0.01570154 -0.04804081 -2.2183716   1.7013      1.8402976
  0.53124   ]",open,object_01,False,
0.9,[nan],"[-0.36894107 -0.01157017 -0.05396637 -2.2148685   1.6958079   1.8335711
  0.5322986 ]",open,object_01,False,
1.0,[nan],"[-0.37800413  0.00697247 -0.07133425 -2.2035105   1.680457    1.8137072
  0.5327278 ]",open,object_01,False,
1.1,[nan],"[-0.38022226  0.01291726 -0.07524524 -2.20005     1.6763196   1.8093275
  0.5327194 ]",open,object_01,False,
1.2,[nan],"[-0.3897578   0.03558657 -0.09118243 -2.1935956   1.6579543   1.7882146
  0.5295046 ]",open,object_01,False,
1.3,[nan],"[-0.39455336  0.04672876 -0.09912832 -2.1943417   1.6438539   1.7753379
  0.5254543 ]",open,object_01,False,
1.4,[nan],"[-0.39592674  0.05120136 -0.10206231 -2.1946328   1.6383839   1.7703403
  0.5235861 ]",open,object_01,False,
1.5,[nan],"[-0.40132594  0.06728747 -0.11076231 -2.2021742   1.6164571   1.751905
  0.50992966]",open,object_01,False,
1.6,[nan],"[-0.40261698  0.07143313 -0.11279039 -2.2048185   1.6098217   1.747762
  0.5055775 ]",open,object_01,False,
1.7,[nan],"[-0.4072801   0.08198106 -0.11952456 -2.222151    1.5920838   1.7332617
  0.48364297]",open,object_01,False,
1.8,[nan],"[-0.408227    0.08451027 -0.12210579 -2.228954    1.5864896   1.7298752
  0.47577617]",open,object_01,False,
1.9,[nan],"[-0.4112074   0.09285398 -0.12928751 -2.2544863   1.5735513   1.7208308
  0.44469836]",open,object_01,False,
2.0,[nan],"[-0.41508347  0.10264728 -0.13391471 -2.2748914   1.5655822   1.7118132
  0.41559088]",open,object_01,False,
2.1,[nan],"[-0.41548586  0.10513657 -0.1348537  -2.2787948   1.564344    1.7109154
  0.4092856 ]",open,object_01,False,
2.2,[nan],"[-0.41553333  0.1153907  -0.13552792 -2.2847095   1.5617883   1.7101173
  0.39381197]",open,object_01,False,
2.3,[nan],"[-0.4155556   0.11893386 -0.13556185 -2.2855184   1.5602578   1.7100532
  0.38983655]",open,object_01,False,
2.4,[nan],"[-0.41642734  0.13155697 -0.1373532  -2.2914913   1.5538114   1.7088697
  0.37164438]",open,object_01,False,
2.5,[nan],"[-0.4205071   0.14400199 -0.14321584 -2.303355    1.5449182   1.7050154
  0.34739026]",open,object_01,False,
2.6,[nan],"[-0.42313156  0.14857823 -0.14634266 -2.3080726   1.5399227   1.7027254
  0.3379064 ]",open,object_01,False,
2.7,[nan],"[-0.43616292  0.16635212 -0.16091335 -2.32722     1.5221407   1.6869341
  0.29852638]",open,object_01,False,
2.8,[nan],"[-0.4475629   0.18189076 -0.17195067 -2.338565    1.5086128   1.6721543
  0.26913497]",open,object_01,False,
2.9,[nan],"[-0.45684364  0.1967635  -0.17831616 -2.3457701   1.5007614   1.659438
  0.24415435]",open,object_01,False,
3.0,[nan],"[-0.46213844  0.21192093 -0.1801052  -2.347464    1.4980235   1.6509532
  0.22479452]",open,object_01,False,
3.1,[nan],"[-0.46297053  0.2210206  -0.18008901 -2.3473456   1.4980394   1.648701
  0.21413617]",open,object_01,False,
3.2,[nan],"[-0.46281123  0.2330662  -0.17988753 -2.3470957   1.4980838   1.647414
  0.19953911]",open,object_01,False,
3.3,[nan],"[-0.46283323  0.23524237 -0.17990659 -2.3471022   1.4979327   1.6472851
  0.19414099]",open,object_01,False,
3.4,[nan],"[-0.46278352  0.23514476 -0.1798813  -2.3469346   1.4975129   1.6472765
  0.19140546]",open,object_01,False,
3.5,[nan],"[-0.46281406  0.23515089 -0.1799258  -2.3468897   1.4970888   1.647355
  0.18956032]",open,object_01,False,
3.6,[nan],"[-0.4627654   0.23513182 -0.17989577 -2.3460631   1.4959502   1.6478951
  0.180829  ]",open,object_01,False,
3.7,[nan],"[-0.46278706  0.23513965 -0.17991418 -2.3458521   1.4944543   1.6487254
  0.17574662]",open,object_01,False,
3.8,[nan],"[-0.46277082  0.23513068 -0.17990427 -2.3458369   1.493863    1.6488211
  0.17403609]",open,object_01,False,
3.9,[nan],"[-0.4627719   0.23511444 -0.17990357 -2.345186    1.4921924   1.6495264
  0.1668952 ]",open,object_01,False,
4.0,[nan],"[-0.46280098  0.2351263  -0.17992802 -2.3446615   1.4919747   1.6501925
  0.16500486]",open,object_01,False,
4.1,[nan],"[-0.46385613  0.23514469 -0.18207547 -2.3417106   1.4901448   1.6547086
  0.15782006]",open,object_01,False,
4.2,[nan],"[-0.46466532  0.23698922 -0.18300217 -2.336349    1.4901478   1.66128
  0.15596345]",open,object_01,False,
4.3,[nan],"[-0.46498868  0.23887163 -0.18317077 -2.332831    1.4901521   1.6644697
  0.1556838 ]",open,object_01,False,
4.4,[nan],"[-0.46724913  0.2528216  -0.18461323 -2.3109236   1.490148    1.6734115
  0.15562187]",open,object_01,False,
4.5,[nan],"[-0.4684877   0.25928694 -0.18657348 -2.302008    1.4897555   1.6743169
  0.15558642]",open,object_01,False,
4.6,[nan],"[-0.47613043  0.28071794 -0.19732003 -2.2723048   1.4819278   1.6725552
  0.15557806]",open,object_01,False,
4.7,[nan],"[-0.48302025  0.29106647 -0.20454557 -2.2568045   1.4759694   1.6715903
  0.1556066 ]",open,object_01,False,
4.8,[nan],"[-0.5040481   0.31420222 -0.22323865 -2.2211452   1.4531931   1.6587243
  0.1560468 ]",open,object_01,False,
4.9,[nan],"[-0.51145995  0.32294455 -0.22754404 -2.2102385   1.4467499   1.6548371
  0.15561783]",open,object_01,False,
5.0,[nan],"[-0.52942693  0.3510906  -0.23430485 -2.1812568   1.4335151   1.6493179
  0.15251067]",close,object_01,True,grasp
5.1,[nan],"[-0.5476201  0.3791481 -0.236567  -2.159492   1.4231187  1.6452595
  0.1429995]",open,object_01,False,
5.2,[nan],"[-0.55397445  0.3874069  -0.23826851 -2.1541593   1.4183645   1.6438285
  0.13887608]",open,object_01,False,
5.3,[nan],"[-0.5759975   0.4131967  -0.24749193 -2.138348    1.4022655   1.6312274
  0.12350544]",open,object_01,False,
5.4,[nan],"[-0.59257895  0.42975765 -0.25359914 -2.127961    1.3898238   1.6207118
  0.11304166]",open,object_01,False,
5.5,[nan],"[-0.6037703   0.44042504 -0.25846434 -2.1189866   1.3818963   1.6121916
  0.10716764]",open,object_01,False,
5.6,[nan],"[-0.6237478   0.44863907 -0.26480818 -2.1041048   1.3640803   1.594972
  0.10457736]",open,object_01,False,
5.7,[nan],"[-0.63445914  0.44862938 -0.26678732 -2.0994694   1.3516077   1.5865014
  0.10392816]",open,object_01,False,
5.8,[nan],"[-0.6397459   0.44860977 -0.26704997 -2.0980535   1.3440192   1.5817411
  0.10226291]",open,object_01,False,
5.9,[nan],"[-0.64411306  0.44860482 -0.26808122 -2.0979996   1.3340622   1.5770698
  0.09821478]",open,object_01,False,
6.0,[nan],"[-0.6455292   0.4486023  -0.26873264 -2.0980005   1.330085    1.5756575
  0.09639838]",open,object_01,False,
6.1,[nan],"[-0.6499011   0.44856864 -0.27023596 -2.0979908   1.3163427   1.5725613
  0.09055991]",open,object_01,False,
6.2,[nan],"[-0.6552453   0.44855    -0.27151752 -2.0980062   1.302486    1.5695099
  0.08300231]",open,object_01,False,
6.3,[nan],"[-0.6572997   0.44837546 -0.27192014 -2.098019    1.2972839   1.5681603
  0.08035249]",open,object_01,False,
6.4,[nan],"[-0.66356444  0.44379056 -0.27278817 -2.0979843   1.2853075   1.5607475
  0.0757653 ]",open,object_01,False,
6.5,[nan],"[-0.66631484  0.4348771  -0.27307072 -2.0978863   1.27763     1.554974
  0.07579405]",open,object_01,False,
6.6,[nan],"[-0.66708195  0.4257014  -0.27326584 -2.0977888   1.2744943   1.5502263
  0.0771058 ]",open,object_01,False,
6.7,[nan],"[-0.6673289   0.40726605 -0.27406505 -2.0976934   1.2706503   1.5422934
  0.08411378]",open,object_01,False,
6.8,[nan],"[-0.66744757  0.39943865 -0.2744597  -2.0977867   1.2684175   1.5393083
  0.08747289]",open,object_01,False,
6.9,[nan],"[-0.6679341   0.35685223 -0.27681926 -2.098065    1.2541343   1.5296229
  0.11086971]",open,object_01,False,
7.0,[nan],"[-0.66794837  0.3366222  -0.277522   -2.0983036   1.2479266   1.5268584
  0.12302394]",open,object_01,False,
7.1,[nan],"[-0.6679628   0.32330078 -0.27771622 -2.0985463   1.2425345   1.5248727
  0.13007948]",open,object_01,False,
7.2,[nan],"[-0.6674471   0.30866638 -0.2776708  -2.0995555   1.2360941   1.5208488
  0.13695823]",open,object_01,False,
7.3,[nan],"[-0.6668996   0.30416337 -0.2775054  -2.1005664   1.2343338   1.5197749
  0.13811907]",open,object_01,False,
7.4,[nan],"[-0.66119     0.28701085 -0.27347553 -2.1126187   1.2309723   1.5180593
  0.1386576 ]",open,object_01,False,
7.5,[nan],"[-0.65647185  0.2789779  -0.26889575 -2.1240091   1.230206    1.5188665
  0.13753521]",open,object_01,False,
7.6,[nan],"[-0.654134    0.27675647 -0.26807636 -2.127817    1.2301893   1.5190212
  0.1369607 ]",open,object_01,False,
7.7,[nan],"[-0.646314    0.26983926 -0.26620844 -2.139962    1.230051    1.5201615
  0.1349502 ]",open,object_01,False,
7.8,[nan],"[-0.64455163  0.26835766 -0.26621333 -2.141928    1.2295381   1.5203521
  0.13475196]",open,object_01,False,
7.9,[nan],"[-0.6417553   0.26625764 -0.2662424  -2.1433208   1.2262174   1.5208888
  0.13470586]",open,object_01,False,
8.0,[nan],"[-0.6416397   0.26520532 -0.26626787 -2.1433165   1.2205408   1.5214145
  0.13439572]",open,object_01,False,
8.1,[nan],"[-0.64164037  0.26470345 -0.26626578 -2.1433058   1.218679    1.5218589
  0.13433291]",open,object_01,False,
8.2,[nan],"[-0.6413512   0.26258135 -0.26626366 -2.1433342   1.2139535   1.5244019
  0.13410185]",open,object_01,False,
8.3,[nan],"[-0.640542    0.25981453 -0.26625785 -2.1433272   1.2101481   1.5285836
  0.13410576]",open,object_01,False,
8.4,[nan],"[-0.6396504   0.2572356  -0.26623508 -2.1433344   1.2061374   1.5329871
  0.1341115 ]",open,object_01,False,
8.5,[nan],"[-0.63791054  0.25363305 -0.26619107 -2.14337     1.1991041   1.5398751
  0.13409339]",open,object_01,False,
8.6,[nan],"[-0.63469684  0.25183508 -0.2658746  -2.143471    1.1952047   1.5437635
  0.1339625 ]",open,object_01,False,
8.7,[nan],"[-0.6305884   0.2506817  -0.26520073 -2.144126    1.1934508   1.547925
  0.13346317]",open,object_01,False,
8.8,[nan],"[-0.62313825  0.2480745  -0.26408625 -2.1475813   1.192263    1.5552361
  0.13223293]",open,object_01,False,
8.9,[nan],"[-0.61821127  0.24470422 -0.26365435 -2.1510408   1.1907557   1.5593897
  0.1314886 ]",open,object_01,False,
9.0,[nan],"[-0.6074082   0.23234603 -0.26302508 -2.1627383   1.1856585   1.5714972
  0.1311356 ]",open,object_01,False,
9.1,[nan],"[-0.5996785   0.2203551  -0.26211226 -2.1749318   1.1818905   1.5821849
  0.13046353]",open,object_01,False,
9.2,[nan],"[-0.59353745  0.210051   -0.26115766 -2.1848543   1.1788388   1.5919225
  0.13003129]",open,object_01,False,
9.3,[nan],"[-0.5803712   0.19019328 -0.25969714 -2.205654    1.1760886   1.6119074
  0.12857807]",open,object_01,False,
9.4,[nan],"[-0.5705513   0.17555809 -0.25814733 -2.220661    1.1754416   1.627932
  0.12817582]",open,object_01,False,
9.5,[nan],"[-0.563234    0.16502145 -0.25690725 -2.231975    1.1749922   1.6400132
  0.12710644]",open,object_01,False,
9.6,[nan],"[-0.5531806   0.15103716 -0.25483206 -2.2469554   1.1748056   1.6567615
  0.12606578]",open,object_01,False,
9.7,[nan],"[-0.5491797   0.14569788 -0.25418156 -2.252752    1.1747875   1.6629647
  0.12554114]",open,object_01,False,
9.8,[nan],"[-0.53085756  0.12124103 -0.25126728 -2.277842    1.1745647   1.6931773
  0.12397754]",open,object_01,False,
9.9,[nan],"[-0.52083075  0.10795812 -0.24783078 -2.2918277   1.1745566   1.7110555
  0.12334509]",open,object_01,False,
10.0,[nan],"[-0.51327616  0.09511997 -0.2438935  -2.3048275   1.1745292   1.7265729
  0.12297309]",open,object_01,True,place
10.1,[nan],"[-0.50371534  0.08124481 -0.24010773 -2.3188925   1.174532    1.7442111
  0.12264886]",open,object_01,False,
10.2,[nan],"[-0.49695393  0.07018649 -0.23781446 -2.3292549   1.1745268   1.7591323
  0.122595  ]",open,object_01,False,
10.3,[nan],"[-0.48942462  0.0559481  -0.23678355 -2.3404212   1.1728909   1.7803658
  0.12249479]",open,object_01,False,
10.4,[nan],"[-0.4862742   0.04784058 -0.23663099 -2.3464777   1.1708934   1.7929215
  0.1222753 ]",open,object_01,False,
10.5,[nan],"[-0.4846499   0.04305471 -0.23661256 -2.349498    1.1690255   1.8006927
  0.12226369]",open,object_01,False,
10.6,[nan],"[-0.4846434   0.04089725 -0.23665868 -2.3497844   1.1664991   1.8102129
  0.12218773]",open,object_01,False,
10.7,[nan],"[-0.4849747   0.04067479 -0.23689279 -2.3497443   1.1655781   1.8137062
  0.12199999]",open,object_01,False,
10.8,[nan],"[-0.48989758  0.04048437 -0.24312013 -2.3480873   1.1611663   1.8281038
  0.11929726]",open,object_01,False,
10.9,[nan],"[-0.49605677  0.04043395 -0.2491152  -2.3448436   1.1575565   1.8313466
  0.11816874]",open,object_01,False,
11.0,[nan],"[-0.4990709   0.04046104 -0.25264657 -2.3432913   1.1561949   1.8320957
  0.11738294]",open,object_01,False,
11.1,[nan],"[-0.5061814   0.04052204 -0.26255736 -2.3390725   1.1545137   1.8337528
  0.1160748 ]",open,object_01,False,
11.2,[nan],"[-0.51071537  0.04092036 -0.26818147 -2.335135    1.1540415   1.8347982
  0.11597893]",open,object_01,False,
11.3,[nan],"[-0.5121604   0.0410418  -0.27169594 -2.333077    1.1540158   1.8352091
  0.11598549]",open,object_01,False,
11.4,[nan],"[-0.5125937   0.04110669 -0.27320057 -2.3321366   1.1540524   1.8367695
  0.11597802]",open,object_01,False,
11.5,[nan],"[-0.51257735  0.04111408 -0.27318597 -2.3320837   1.1540945   1.837835
  0.11597699]",open,object_01,False,
11.6,[nan],"[-0.51238596  0.04111379 -0.27313405 -2.3320665   1.1541957   1.8432882
  0.11598629]",open,object_01,False,
11.7,[nan],"[-0.51291573  0.04112121 -0.27357683 -2.3320596   1.1541731   1.8463426
  0.1159767 ]",open,object_01,False,
11.8,[nan],"[-0.51346695  0.04111629 -0.2742815  -2.3320553   1.153947    1.8472248
  0.11596958]",open,object_01,False,
11.9,[nan],"[-0.51938766  0.04110871 -0.2830695  -2.3321235   1.1467396   1.846303
  0.11326645]",open,object_01,False,
