timestamp,action,joint_positions,gripper_state,object_id,success,action
0.0,[nan],"[-0.26371843  0.29455176  0.01012669 -1.9708756   0.02371025  2.1011496
  0.5590611 ]",open,object_01,True,place
0.1,[nan],"[-0.26371843  0.29455176  0.01012669 -1.9708756   0.02371025  2.1011496
  0.5590611 ]",open,object_01,False,
0.2,[nan],"[-0.26371843  0.29455176  0.01012669 -1.9708756   0.02371025  2.1011496
  0.5590611 ]",open,object_01,False,
0.3,[nan],"[-0.26371843  0.29455176  0.01012669 -1.9708756   0.02371025  2.1011496
  0.5590611 ]",open,object_01,False,
0.4,[nan],"[-0.26371843  0.29455176  0.01012669 -1.9708756   0.02371025  2.1011496
  0.5590611 ]",open,object_01,False,
0.5,[nan],"[-0.26371843  0.29455176  0.01012669 -1.9708756   0.02371025  2.1011496
  0.5590611 ]",open,object_01,False,
