timestamp,action,joint_positions,gripper_state,object_id,success,action
0.0,[nan],"[ 0.09851167  0.2155504  -0.02131072 -2.2250147  -0.01302922  2.339787
  0.47410604]",open,object_01,True,place
0.1,[nan],"[ 9.7186148e-02  2.0227227e-01 -2.1316011e-02 -2.2464139e+00
 -2.0916981e-03  2.3484020e+00  4.7436449e-01]",open,object_01,False,
0.2,[nan],"[ 9.6813254e-02  1.9645371e-01 -2.1307858e-02 -2.2556057e+00
  1.5967080e-03  2.3524258e+00  4.7438613e-01]",open,object_01,False,
0.3,[nan],"[ 0.09588666  0.17200336 -0.02134158 -2.2894351   0.01476392  2.366179
  0.474865  ]",open,object_01,False,
0.4,[nan],"[ 0.09560074  0.16418888 -0.02134677 -2.3002646   0.01955034  2.3698547
  0.47485274]",open,object_01,False,
0.5,[nan],"[ 0.09469547  0.13817422 -0.02142298 -2.336354    0.03244748  2.3851273
  0.47534946]",open,object_01,False,
0.6,[nan],"[ 0.09373924  0.11259428 -0.02145034 -2.3712528   0.04632146  2.4008327
  0.47568616]",open,object_01,False,
0.7,[nan],"[ 0.0933906   0.10653105 -0.02146131 -2.3800292   0.05050736  2.4051225
  0.47568944]",open,object_01,False,
0.8,[nan],"[ 0.09264661  0.08831912 -0.02146316 -2.406539    0.06364379  2.420333
  0.4756934 ]",open,object_01,False,
0.9,[nan],"[ 0.09246615  0.08381999 -0.02149529 -2.4128947   0.06700646  2.4246845
  0.47596934]",open,object_01,False,
1.0,[nan],"[ 0.09174609  0.07404598 -0.02174028 -2.4259262   0.08059587  2.436411
  0.47592232]",open,object_01,False,
1.1,[nan],"[ 0.09100978  0.07208202 -0.02212608 -2.4308102   0.09151105  2.4453657
  0.47596216]",open,object_01,False,
1.2,[nan],"[ 0.09091689  0.07206624 -0.02219338 -2.431612    0.09643836  2.4476657
  0.47590742]",open,object_01,False,
1.3,[nan],"[ 0.09039855  0.07205455 -0.02283322 -2.4339216   0.10617813  2.454956
  0.47616088]",open,object_01,False,
1.4,[nan],"[ 0.09011532  0.07205455 -0.02326716 -2.4353724   0.11528537  2.4590638
  0.4761191 ]",open,object_01,False,
1.5,[nan],"[ 0.08986377  0.07205733 -0.02357136 -2.435986    0.12060148  2.4612827
  0.47621557]",open,object_01,False,
1.6,[nan],"[ 0.08895167  0.07204884 -0.02400935 -2.4364693   0.12610862  2.4633024
  0.4768284 ]",open,object_01,False,
1.7,[nan],"[ 0.08780262  0.07204565 -0.02419799 -2.436792    0.13547686  2.464269
  0.47684932]",open,object_01,False,
1.8,[nan],"[ 0.0866262   0.07204565 -0.0242301  -2.4369535   0.1407318   2.4647927
  0.4774269 ]",open,object_01,False,
1.9,[nan],"[ 0.08612542  0.07198703 -0.02425236 -2.4369917   0.14223373  2.4651475
  0.47794628]",open,object_01,False,
2.0,[nan],"[ 0.08440428  0.06693892 -0.024229   -2.4370074   0.14837287  2.4654565
  0.48175418]",open,object_01,False,
2.1,[nan],"[ 0.08392569  0.05879651 -0.02425391 -2.437274    0.15380631  2.4632535
  0.4826949 ]",open,object_01,False,
2.2,[nan],"[ 0.08377586  0.05493473 -0.02426474 -2.4378755   0.1555765   2.4623587
  0.4831876 ]",open,object_01,False,
2.3,[nan],"[ 0.08346844  0.0383172  -0.02427333 -2.442202    0.1577551   2.4588976
  0.48759475]",open,object_01,False,
2.4,[nan],"[ 0.08343742  0.032337   -0.02427546 -2.444237    0.15799019  2.4582245
  0.48900688]",open,object_01,False,
2.5,[nan],"[ 0.0829289   0.00860684 -0.02430778 -2.451512    0.15872867  2.452722
  0.49261183]",open,object_01,False,
2.6,[nan],"[ 0.08231548 -0.009804   -0.02436597 -2.4554217   0.15882571  2.4453065
  0.49525958]",open,object_01,False,
2.7,[nan],"[ 0.08172933 -0.0334595  -0.02450059 -2.458659    0.15884969  2.4342365
  0.49885315]",open,object_01,False,
2.8,[nan],"[ 0.08147099 -0.04789518 -0.0245541  -2.458698    0.15884577  2.4256063
  0.5020501 ]",open,object_01,False,
2.9,[nan],"[ 0.08138592 -0.05451649 -0.02459391 -2.458795    0.15883254  2.4216034
  0.50341254]",open,object_01,False,
3.0,[nan],"[ 0.08011539 -0.08363412 -0.02464723 -2.4595923   0.15882294  2.400925
  0.50858575]",open,object_01,False,
3.1,[nan],"[ 0.07917553 -0.08890337 -0.02466962 -2.4596393   0.15883835  2.399953
  0.5096612 ]",open,object_01,False,
3.2,[nan],"[ 0.0789656  -0.08889995 -0.02469699 -2.4596186   0.15886806  2.401241
  0.50988215]",open,object_01,False,
3.3,[nan],"[ 0.07808833 -0.08787346 -0.02471007 -2.4588013   0.15935494  2.4081762
  0.5102859 ]",open,object_01,False,
3.4,[nan],"[ 0.07789215 -0.08733721 -0.02472525 -2.457917    0.15952711  2.4113042
  0.5104432 ]",open,object_01,False,
3.5,[nan],"[ 0.07769655 -0.08363422 -0.02472523 -2.4537363   0.1602479   2.4218006
  0.5109881 ]",open,object_01,False,
3.6,[nan],"[ 0.07764382 -0.08159033 -0.02472284 -2.4513454   0.16077892  2.4290135
  0.51123863]",open,object_01,False,
3.7,[nan],"[ 0.07763656 -0.08069558 -0.02471717 -2.4509683   0.16115145  2.4350893
  0.5114618 ]",open,object_01,False,
3.8,[nan],"[ 0.077631   -0.07960015 -0.02471686 -2.4510038   0.16166107  2.4411
  0.51182795]",open,object_01,False,
3.9,[nan],"[ 0.0776335  -0.07803701 -0.02470944 -2.451254    0.16176125  2.442834
  0.5118739 ]",open,object_01,False,
4.0,[nan],"[ 0.07765091 -0.06156798 -0.02467638 -2.4517798   0.1622548   2.4574032
  0.51188296]",open,object_01,False,
4.1,[nan],"[ 0.07772443 -0.03351883 -0.02438054 -2.451947    0.1635502   2.481279
  0.5118452 ]",open,object_01,False,
4.2,[nan],"[ 0.07775533 -0.02394171 -0.0241862  -2.4520352   0.16425824  2.4892528
  0.5118498 ]",open,object_01,False,
4.3,[nan],"[ 7.7686280e-02  1.2248107e-03 -2.3655547e-02 -2.4503694e+00
  1.6718894e-01  2.5135822e+00  5.1189244e-01]",open,object_01,False,
4.4,[nan],"[ 7.7618025e-02  1.5131446e-03 -2.3660539e-02 -2.4490712e+00
  1.6947289e-01  2.5130033e+00  5.1264977e-01]",open,object_01,False,
4.5,[nan],"[ 7.7573381e-02  1.3884924e-03 -2.3726491e-02 -2.4491651e+00
  1.7242904e-01  2.5130386e+00  5.1320171e-01]",open,object_01,False,
4.6,[nan],"[ 7.7494845e-02  1.3940011e-03 -2.4222462e-02 -2.4491692e+00
  1.7488752e-01  2.5130644e+00  5.1403540e-01]",open,object_01,False,
4.7,[nan],"[ 7.7475294e-02  8.8999089e-04 -2.4251042e-02 -2.4491596e+00
  1.7594363e-01  2.5130620e+00  5.1660019e-01]",open,object_01,False,
4.8,[nan],"[ 7.7529080e-02 -1.4566563e-05 -2.4150731e-02 -2.4492474e+00
  1.7740741e-01  2.5130360e+00  5.2012956e-01]",open,object_01,False,
4.9,[nan],"[ 7.7532053e-02 -1.2305848e-03 -2.4147142e-02 -2.4491224e+00
  1.7853621e-01  2.5132947e+00  5.2359617e-01]",open,object_01,False,
5.0,[nan],"[ 0.07756541 -0.00980468 -0.0240734  -2.4489288   0.18012084  2.5121841
  0.5306723 ]",close,object_01,True,grasp
5.1,[nan],"[ 0.07757144 -0.01974794 -0.02407352 -2.4487119   0.18175444  2.5093055
  0.5354861 ]",open,object_01,False,
5.2,[nan],"[ 0.07756852 -0.03067387 -0.02407938 -2.4486396   0.1823996   2.5041096
  0.5405822 ]",open,object_01,False,
5.3,[nan],"[ 0.07756678 -0.04811153 -0.02408568 -2.4484987   0.18253957  2.4940007
  0.5483412 ]",open,object_01,False,
5.4,[nan],"[ 0.07753804 -0.05526968 -0.02411873 -2.448589    0.18272883  2.4894562
  0.55092686]",open,object_01,False,
5.5,[nan],"[ 0.07740597 -0.07741264 -0.02437613 -2.4483626   0.1837739   2.4773116
  0.5598385 ]",open,object_01,False,
5.6,[nan],"[ 0.07739075 -0.08403642 -0.02442034 -2.4482718   0.18396047  2.4761658
  0.56452495]",open,object_01,False,
5.7,[nan],"[ 0.07729206 -0.08561286 -0.02454654 -2.444452    0.18611221  2.4785926
  0.57133067]",open,object_01,False,
5.8,[nan],"[ 0.07730502 -0.08166732 -0.02452917 -2.4373524   0.19110356  2.4804575
  0.5732281 ]",open,object_01,False,
5.9,[nan],"[ 0.07743139 -0.07961654 -0.02432235 -2.4336398   0.19394358  2.4807305
  0.57344925]",open,object_01,False,
6.0,[nan],"[ 0.07992326 -0.05932617 -0.01861265 -2.4060102   0.20131359  2.4826257
  0.5831078 ]",open,object_01,False,
6.1,[nan],"[ 0.08306924 -0.03934009 -0.01173387 -2.3834293   0.20360102  2.483877
  0.5946931 ]",open,object_01,False,
6.2,[nan],"[ 0.08396825 -0.03064016 -0.00853195 -2.374305    0.2044706   2.483851
  0.5994724 ]",open,object_01,False,
6.3,[nan],"[ 8.5631639e-02 -4.8420406e-03  1.9530650e-03 -2.3504992e+00
  2.0767750e-01  2.4840450e+00  6.1442232e-01]",open,object_01,False,
6.4,[nan],"[ 8.5662514e-02  8.7312644e-04  3.8390725e-03 -2.3461556e+00
  2.0872207e-01  2.4840667e+00  6.1775148e-01]",open,object_01,False,
6.5,[nan],"[ 0.08549021  0.01149575  0.00491196 -2.3429298   0.21306215  2.4855134
  0.6223397 ]",open,object_01,False,
6.6,[nan],"[ 0.08517072  0.02029651  0.00490932 -2.342993    0.21536458  2.4877958
  0.62702256]",open,object_01,False,
6.7,[nan],"[ 0.08512896  0.02303851  0.00490297 -2.3431976   0.21589622  2.488076
  0.6284701 ]",open,object_01,False,
