timestamp,action,joint_positions,gripper_state,object_id,success,action
0.0,[nan],"[ 0.49542078 -0.08433763  0.23885289 -2.3044987  -0.37356687  2.071859
  0.86800873]",open,object_01,True,place
0.1,[nan],"[ 0.48572662 -0.08431487  0.23623785 -2.306624   -0.37241495  2.0687845
  0.8563188 ]",open,object_01,False,
0.2,[nan],"[ 0.4831167  -0.08454773  0.23619784 -2.3081307  -0.36987698  2.065913
  0.85255027]",open,object_01,False,
0.3,[nan],"[ 0.48330912 -0.08506607  0.23714037 -2.310269   -0.36364144  2.0590982
  0.84964794]",open,object_01,False,
0.4,[nan],"[ 0.48391998 -0.0858012   0.23875988 -2.3111877  -0.35910597  2.0544956
  0.84883595]",open,object_01,False,
0.5,[nan],"[ 0.48689616 -0.09140009  0.2439596  -2.316266   -0.34716707  2.0408154
  0.84819037]",open,object_01,False,
0.6,[nan],"[ 0.4898111  -0.10398712  0.2515222  -2.3267434  -0.33201683  2.0273154
  0.8479716 ]",open,object_01,False,
0.7,[nan],"[ 0.49028254 -0.10942521  0.2548579  -2.3310263  -0.3273703   2.0231833
  0.8479613 ]",open,object_01,False,
0.8,[nan],"[ 0.49094054 -0.13086472  0.2642215  -2.350201   -0.31336656  2.0106287
  0.84778655]",open,object_01,False,
0.9,[nan],"[ 0.49085796 -0.1567336   0.26665992 -2.3762565  -0.30661267  2.0040295
  0.8450491 ]",open,object_01,False,
1.0,[nan],"[ 0.49046224 -0.16496292  0.26661068 -2.3864663  -0.30463555  2.0034885
  0.8436283 ]",open,object_01,False,
1.1,[nan],"[ 0.4886676  -0.18792818  0.26605356 -2.4235833  -0.30086434  2.0071132
  0.841892  ]",open,object_01,False,
1.2,[nan],"[ 0.4874338  -0.19998069  0.26535264 -2.4500465  -0.29922718  2.0134747
  0.8416976 ]",open,object_01,False,
1.3,[nan],"[ 0.48591432 -0.20605445  0.26453853 -2.4691696  -0.29896566  2.021045
  0.841676  ]",open,object_01,False,
1.4,[nan],"[ 0.4801734  -0.20861149  0.26127538 -2.500152   -0.29955977  2.043116
  0.8408086 ]",open,object_01,False,
1.5,[nan],"[ 0.47370222 -0.20831999  0.25772434 -2.520004   -0.30103377  2.0614204
  0.83768237]",open,object_01,False,
1.6,[nan],"[ 0.46818537 -0.20780382  0.25428662 -2.5340812  -0.30215454  2.0748465
  0.8340156 ]",open,object_01,False,
1.7,[nan],"[ 0.4588067  -0.20610763  0.2504466  -2.5558264  -0.30591318  2.0987468
  0.8293604 ]",open,object_01,False,
1.8,[nan],"[ 0.45490414 -0.20505305  0.24933961 -2.5638285  -0.30784836  2.1081793
  0.8281423 ]",open,object_01,False,
1.9,[nan],"[ 0.43609035 -0.2003522   0.24433191 -2.59683    -0.3169334   2.1493084
  0.8211438 ]",open,object_01,False,
2.0,[nan],"[ 0.42352664 -0.20035726  0.23986354 -2.6074243  -0.32059187  2.1663046
  0.81061655]",open,object_01,False,
2.1,[nan],"[ 0.41284868 -0.2003295   0.23606193 -2.6086822  -0.3232483   2.1738586
  0.7996408 ]",open,object_01,False,
2.2,[nan],"[ 0.396892   -0.20025365  0.22970514 -2.6086628  -0.32875422  2.1849408
  0.78220874]",open,object_01,False,
2.3,[nan],"[ 0.39118624 -0.1999558   0.22683123 -2.6085317  -0.33086374  2.1896286
  0.7754052 ]",open,object_01,False,
2.4,[nan],"[ 0.3676547  -0.19616398  0.21756716 -2.6056397  -0.33325624  2.2148972
  0.74494976]",open,object_01,False,
2.5,[nan],"[ 0.3590891  -0.19027622  0.2138862  -2.6008205  -0.33421487  2.2281995
  0.73331773]",open,object_01,False,
2.6,[nan],"[ 0.35006687 -0.18214224  0.21175686 -2.5926797  -0.33464622  2.23932
  0.72228104]",open,object_01,False,
2.7,[nan],"[ 0.3401807  -0.17021543  0.20952752 -2.579731   -0.33503285  2.2477465
  0.7099066 ]",open,object_01,False,
2.8,[nan],"[ 0.33629873 -0.164439    0.20865817 -2.5741181  -0.33513162  2.2509196
  0.70545495]",open,object_01,False,
2.9,[nan],"[ 0.32311693 -0.14083731  0.2053471  -2.549847   -0.33595678  2.2597475
  0.68933713]",open,object_01,False,
3.0,[nan],"[ 0.3190557  -0.13199528  0.20392697 -2.5409544  -0.33650592  2.2621276
  0.6843723 ]",open,object_01,False,
3.1,[nan],"[ 0.3057092  -0.10100166  0.19889407 -2.5069225  -0.33749092  2.265253
  0.66591084]",open,object_01,False,
3.2,[nan],"[ 0.2923851  -0.06879972  0.19612288 -2.471404   -0.33801568  2.2657192
  0.64944446]",open,object_01,False,
3.3,[nan],"[ 0.28834257 -0.05854938  0.19500881 -2.4598715  -0.33835855  2.2658648
  0.64406294]",open,object_01,False,
3.4,[nan],"[ 0.27691072 -0.02558605  0.19016093 -2.4228752  -0.33900326  2.2658036
  0.62614745]",open,object_01,False,
3.5,[nan],"[ 0.27058828 -0.00413706  0.18680075 -2.397555   -0.33902007  2.2649934
  0.61445475]",open,object_01,False,
3.6,[nan],"[ 0.26588202  0.01177034  0.18475428 -2.3795507  -0.33907014  2.2648933
  0.60634595]",open,object_01,False,
3.7,[nan],"[ 0.25774217  0.03927349  0.18155311 -2.3475642  -0.33925208  2.264424
  0.59256166]",open,object_01,False,
