timestamp,action,joint_positions,gripper_state,object_id,success,action
0.0,[nan],"[-0.3512585   0.01685083 -0.01954561 -2.2497518   0.17648165  2.0898993
  1.3908634 ]",open,object_01,True,place
0.1,[nan],"[-0.3512585   0.01685083 -0.01954561 -2.2497518   0.17648165  2.0898993
  1.3908634 ]",open,object_01,False,
0.2,[nan],"[-0.3512585   0.01685083 -0.01954561 -2.2497518   0.17648165  2.0898993
  1.3908634 ]",open,object_01,False,
0.3,[nan],"[-0.3512585   0.01685083 -0.01954561 -2.2497518   0.17648165  2.0898993
  1.3908634 ]",open,object_01,False,
0.4,[nan],"[-0.3512585   0.01685083 -0.01954561 -2.2497518   0.17648165  2.0898993
  1.3908634 ]",open,object_01,False,
0.5,[nan],"[-0.3512585   0.01685083 -0.01954561 -2.2497518   0.17648165  2.0898993
  1.3908634 ]",open,object_01,False,
0.6,[nan],"[-0.3512585   0.01685083 -0.01954561 -2.2497518   0.17648165  2.0898993
  1.3908634 ]",open,object_01,False,
0.7,[nan],"[-0.3512585   0.01685083 -0.01954561 -2.2497518   0.17648165  2.0898993
  1.3908634 ]",open,object_01,False,
0.8,[nan],"[-0.3512585   0.01685083 -0.01954561 -2.2497518   0.17648165  2.0898993
  1.3908634 ]",open,object_01,False,
0.9,[nan],"[-0.3512585   0.01685083 -0.01954561 -2.2497518   0.17648165  2.0898993
  1.3908634 ]",open,object_01,False,
1.0,[nan],"[-0.3512585   0.01685083 -0.01954561 -2.2497518   0.17648165  2.0898993
  1.3908634 ]",open,object_01,False,
1.1,[nan],"[-0.3512585   0.01685083 -0.01954561 -2.2497518   0.17648165  2.0898993
  1.3908634 ]",open,object_01,False,
1.2,[nan],"[-0.3512585   0.01685083 -0.01954561 -2.2497518   0.17648165  2.0898993
  1.3908634 ]",open,object_01,False,
1.3,[nan],"[-0.3512585   0.01685083 -0.01954561 -2.2497518   0.17648165  2.0898993
  1.3908634 ]",open,object_01,False,
