timestamp,action,joint_positions,gripper_state,object_id,success,action
0.0,[nan],"[ 0.25665438 -0.7389275   0.02990963 -2.9044843  -0.23261933  2.2105274
  0.3944666 ]",open,object_01,True,place
0.1,[nan],"[ 0.26190335 -0.7718242   0.04380929 -2.9219117  -0.2213658   2.1770089
  0.39788437]",open,object_01,False,
0.2,[nan],"[ 0.26377168 -0.7809402   0.04840234 -2.9287488  -0.21669766  2.1678457
  0.3989158 ]",open,object_01,False,
0.3,[nan],"[ 0.2705319  -0.8071184   0.06310651 -2.9552104  -0.20529325  2.1471949
  0.40752214]",open,object_01,False,
0.4,[nan],"[ 0.2764395  -0.82267094  0.07352841 -2.9745438  -0.19652115  2.1373096
  0.41397068]",open,object_01,False,
0.5,[nan],"[ 0.28175202 -0.8337117   0.08183658 -2.9880075  -0.18914957  2.1303213
  0.41927275]",open,object_01,False,
0.6,[nan],"[ 0.30001146 -0.8441285   0.10278287 -2.9842098  -0.16478528  2.0963297
  0.43374982]",open,object_01,False,
0.7,[nan],"[ 0.31632665 -0.85065264  0.12165951 -2.9853961  -0.14557183  2.0789359
  0.44975862]",open,object_01,False,
0.8,[nan],"[ 0.32827207 -0.8547046   0.13714969 -2.9849968  -0.13113005  2.0686755
  0.46205026]",open,object_01,False,
0.9,[nan],"[ 0.34341457 -0.85799325  0.15766177 -2.984829   -0.11501527  2.0612924
  0.4797021 ]",open,object_01,False,
1.0,[nan],"[ 0.3484284  -0.8584433   0.16495669 -2.9847546  -0.11073342  2.0600038
  0.48677647]",open,object_01,False,
1.1,[nan],"[ 0.3702295  -0.8577447   0.19612426 -2.9844482  -0.09214953  2.0590963
  0.51651156]",open,object_01,False,
1.2,[nan],"[ 0.38235664 -0.8559545   0.21409886 -2.9844213  -0.08098575  2.059759
  0.53364444]",open,object_01,False,
1.3,[nan],"[ 0.386625   -0.85525626  0.22114502 -2.9842784  -0.07723819  2.0602627
  0.5402036 ]",open,object_01,False,
1.4,[nan],"[ 0.40206286 -0.8528416   0.24807203 -2.9834993  -0.06234688  2.0632792
  0.5639056 ]",open,object_01,False,
1.5,[nan],"[ 0.40601104 -0.8519984   0.25562978 -2.9830945  -0.05811678  2.0653567
  0.56998974]",open,object_01,False,
1.6,[nan],"[ 0.41752118 -0.8459545   0.27776802 -2.9821298  -0.04865794  2.0786555
  0.59069365]",open,object_01,False,
1.7,[nan],"[ 0.42109522 -0.8418933   0.2869101  -2.9817188  -0.04462699  2.0887017
  0.59850794]",open,object_01,False,
1.8,[nan],"[ 0.42510182 -0.8296914   0.3070949  -2.9802248  -0.03842226  2.115275
  0.614837  ]",open,object_01,False,
1.9,[nan],"[ 0.42637384 -0.81089014  0.3246653  -2.9750407  -0.03678377  2.146809
  0.63157   ]",open,object_01,False,
2.0,[nan],"[ 0.4265325  -0.8040661   0.3297348  -2.9724507  -0.03671364  2.1574826
  0.6364377 ]",open,object_01,False,
2.1,[nan],"[ 0.4266362  -0.7772554   0.3464247  -2.9602668  -0.03674414  2.1915638
  0.654971  ]",open,object_01,False,
2.2,[nan],"[ 0.4263473  -0.7544875   0.35747042 -2.9484076  -0.03736312  2.214672
  0.66888607]",open,object_01,False,
2.3,[nan],"[ 0.42537826 -0.73597544  0.364611   -2.9388576  -0.0381963   2.233308
  0.67806405]",open,object_01,False,
2.4,[nan],"[ 0.42072803 -0.70048815  0.37559688 -2.9184756  -0.04006034  2.2647696
  0.69165426]",open,object_01,False,
