timestamp,action,joint_positions,gripper_state,object_id,success,action
0.0,[nan],"[-0.04952349  0.57883984 -0.01623517 -1.5572153   0.3693665   2.1877935
  0.78652525]",open,object_01,True,place
0.1,[nan],"[-0.04951796  0.5773462  -0.01944113 -1.5575649   0.36813158  2.1647267
  0.7864666 ]",open,object_01,False,
0.2,[nan],"[-0.04954409  0.57492185 -0.02135979 -1.5591841   0.36687592  2.1502416
  0.78644246]",open,object_01,False,
0.3,[nan],"[-0.0496209   0.5686788  -0.02476966 -1.5634339   0.36377087  2.1238744
  0.78644395]",open,object_01,False,
0.4,[nan],"[-0.04968648  0.56611216 -0.02639222 -1.5645219   0.36164773  2.1097343
  0.7864576 ]",open,object_01,False,
0.5,[nan],"[-0.04972567  0.5566214  -0.03092391 -1.5720106   0.35445642  2.0708861
  0.78651214]",open,object_01,False,
0.6,[nan],"[-0.04974581  0.53821415 -0.03522197 -1.5930984   0.35006285  2.036421
  0.78623694]",open,object_01,False,
0.7,[nan],"[-0.04974258  0.52707386 -0.03659867 -1.6082728   0.34808537  2.0238838
  0.7860141 ]",open,object_01,False,
0.8,[nan],"[-0.04976572  0.49395144 -0.03838322 -1.6546978   0.34227896  2.0053961
  0.78570074]",open,object_01,False,
0.9,[nan],"[-0.04978244  0.4674028  -0.03875593 -1.6926228   0.33695167  1.9986172
  0.7857072 ]",open,object_01,False,
1.0,[nan],"[-0.04976588  0.44788826 -0.03883896 -1.720653    0.33361015  1.9959611
  0.78570986]",open,object_01,False,
1.1,[nan],"[-0.04977139  0.4250104  -0.0391141  -1.7529302   0.3310982   1.9925493
  0.7856757 ]",open,object_01,False,
1.2,[nan],"[-0.04979928  0.4046204  -0.0395787  -1.782549    0.32902402  1.9888244
  0.7854738 ]",open,object_01,False,
1.3,[nan],"[-0.04980264  0.38692114 -0.0403586  -1.809275    0.3269777   1.9863665
  0.7853516 ]",open,object_01,False,
1.4,[nan],"[-0.0497959   0.37332737 -0.04090446 -1.8291725   0.3250518   1.9863769
  0.78533685]",open,object_01,False,
1.5,[nan],"[-0.04979374  0.3687258  -0.04094967 -1.8343232   0.32424757  1.9862508
  0.7856041 ]",open,object_01,False,
1.6,[nan],"[-0.04976998  0.36802793 -0.04095369 -1.833344    0.32417974  1.9866915
  0.78579694]",open,object_01,False,
1.7,[nan],"[-0.04973366  0.3638411  -0.04095149 -1.8254384   0.324195    1.9867709
  0.786909  ]",open,object_01,False,
1.8,[nan],"[-0.04965067  0.3592065  -0.04092881 -1.8199073   0.32418945  1.9862899
  0.787518  ]",open,object_01,False,
1.9,[nan],"[-0.04959429  0.3559663  -0.04093019 -1.8180599   0.3241859   1.9862856
  0.7875207 ]",open,object_01,False,
2.0,[nan],"[-0.04946071  0.35100472 -0.04091699 -1.816854    0.32411075  1.9862949
  0.7874492 ]",open,object_01,False,
2.1,[nan],"[-0.04939013  0.34767118 -0.04090785 -1.8168544   0.32393962  1.9864253
  0.7869959 ]",open,object_01,False,
2.2,[nan],"[-0.04915492  0.34577575 -0.04083823 -1.8167067   0.32337812  1.9887016
  0.7853892 ]",open,object_01,False,
2.3,[nan],"[-0.04901409  0.34581953 -0.0407347  -1.8164543   0.32337353  1.990581
  0.7849808 ]",open,object_01,False,
2.4,[nan],"[-0.04839791  0.34583914 -0.04006516 -1.8145896   0.32327652  1.9982748
  0.7839225 ]",open,object_01,False,
2.5,[nan],"[-0.04820376  0.3459023  -0.03950864 -1.8138453   0.32319936  2.0031085
  0.7833375 ]",open,object_01,False,
2.6,[nan],"[-0.047693    0.3463188  -0.03830775 -1.811567    0.32276413  2.013131
  0.7819037 ]",open,object_01,False,
2.7,[nan],"[-0.04739356  0.34635055 -0.03815022 -1.81104     0.32245013  2.0168693
  0.78071076]",open,object_01,False,
2.8,[nan],"[-0.04694162  0.34657976 -0.0376926  -1.8110266   0.32183224  2.026007
  0.7769178 ]",open,object_01,False,
2.9,[nan],"[-0.04686366  0.34668744 -0.03751282 -1.8110379   0.32135615  2.030579
  0.7731964 ]",open,object_01,False,
