timestamp,action,joint_positions,gripper_state,object_id,success
0.0,push,"[0.16298445, 0.40289032, 0.26683956, -1.9234642, -0.25521782, 2.2619557, 0.48890868]",1,metal_can,1
0.1,push,"[0.16300222, 0.40286595, 0.2666201, -1.9234588, -0.25522664, 2.2662416, 0.48936495]",1,metal_can,1
0.2,push,"[0.1629773, 0.40288514, 0.26656777, -1.9234537, -0.25523856, 2.2691176, 0.4896343]",1,metal_can,1
0.3,push,"[0.16298206, 0.40288186, 0.26656878, -1.9234699, -0.25523803, 2.2712302, 0.4899327]",1,metal_can,1
0.4,push,"[0.16297728, 0.40288186, 0.26654992, -1.9234626, -0.25524285, 2.2721667, 0.490028]",1,metal_can,1
0.5,push,"[0.16296808, 0.40288472, 0.26630086, -1.9235122, -0.25525445, 2.276774, 0.4904678]",1,metal_can,1
0.6,push,"[0.16297546, 0.4028989, 0.26611888, -1.9236438, -0.25525552, 2.280104, 0.4907883]",1,metal_can,1
0.7,push,"[0.16297334, 0.40290126, 0.26606342, -1.9237155, -0.25525787, 2.281353, 0.49092188]",1,metal_can,1
0.8,push,"[0.16296797, 0.4028979, 0.26568392, -1.924044, -0.25525558, 2.2864485, 0.4915242]",1,metal_can,1
0.9,push,"[0.16295728, 0.4029117, 0.26557827, -1.92417, -0.2552587, 2.2881744, 0.49165773]",1,metal_can,1
1.0,push,"[0.16294657, 0.40292194, 0.26521716, -1.9249066, -0.2552565, 2.295155, 0.49245605]",1,metal_can,1
1.1,push,"[0.16293499, 0.40292555, 0.26504523, -1.9253248, -0.25525954, 2.2979887, 0.49272272]",1,metal_can,1
1.2,push,"[0.16290541, 0.40296888, 0.26451546, -1.9263097, -0.25525853, 2.3055735, 0.4937773]",1,metal_can,1
1.3,push,"[0.16286902, 0.40309867, 0.26409084, -1.9271392, -0.25525385, 2.3123236, 0.49486384]",1,metal_can,1
1.4,push,"[0.16286439, 0.40385765, 0.2636961, -1.9291061, -0.25525534, 2.3178287, 0.49552506]",1,metal_can,1
1.5,push,"[0.1628621, 0.40826207, 0.262092, -1.9331803, -0.25527188, 2.3331962, 0.49679]",1,metal_can,1
1.6,push,"[0.16284294, 0.4126912, 0.26081407, -1.9348674, -0.25527087, 2.3442245, 0.49735272]",1,metal_can,1
1.7,push,"[0.16285071, 0.4153015, 0.25980747, -1.9360995, -0.25527132, 2.3518145, 0.49771205]",1,metal_can,1
1.8,push,"[0.16283676, 0.4157263, 0.25839788, -1.939297, -0.25526363, 2.3628702, 0.49838355]",1,metal_can,1
1.9,push,"[0.16284238, 0.41572028, 0.25797394, -1.9404978, -0.25526258, 2.3682485, 0.49953318]",1,metal_can,1
2.0,push,"[0.16285117, 0.41584682, 0.25759536, -1.9434963, -0.2552599, 2.3751166, 0.5008367]",1,metal_can,1
2.1,push,"[0.16284986, 0.41605613, 0.25643453, -1.9521899, -0.25526923, 2.388221, 0.50302875]",1,metal_can,1
2.2,push,"[0.16285789, 0.4162126, 0.25577828, -1.9564652, -0.2552688, 2.394712, 0.5038389]",1,metal_can,1
2.3,push,"[0.16283026, 0.419056, 0.25235215, -1.9727498, -0.2553316, 2.4222455, 0.50589526]",1,metal_can,1
2.4,push,"[0.16281322, 0.42109245, 0.25078243, -1.979927, -0.25543082, 2.435203, 0.50669247]",1,metal_can,1
2.5,push,"[0.16284125, 0.43111292, 0.24753039, -1.989961, -0.25589228, 2.464364, 0.5076997]",1,metal_can,1
2.6,push,"[0.16282958, 0.44087017, 0.24554278, -1.9910905, -0.25588876, 2.4819884, 0.50781995]",1,metal_can,1
2.7,push,"[0.16289592, 0.44097447, 0.24551716, -1.9913892, -0.25575224, 2.484469, 0.5081271]",1,metal_can,1
2.8,push,"[0.16292115, 0.44092256, 0.24557582, -1.9925644, -0.2556666, 2.4872348, 0.5087165]",1,metal_can,1
2.9,push,"[0.16292493, 0.4408405, 0.24555531, -1.9927704, -0.25566724, 2.4886699, 0.50887686]",1,metal_can,1
3.0,push,"[0.16286315, 0.44029984, 0.24511479, -1.9928164, -0.25570014, 2.4918656, 0.5089307]",1,metal_can,1
3.1,push,"[0.16275539, 0.4391042, 0.24451667, -1.9927198, -0.2557062, 2.4984376, 0.50904447]",1,metal_can,1
3.2,push,"[0.16274957, 0.43801966, 0.24440855, -1.9925717, -0.25571042, 2.5005343, 0.5091455]",1,metal_can,1
3.3,push,"[0.16277154, 0.42413545, 0.24450745, -1.9918844, -0.25523445, 2.5015657, 0.5093909]",1,metal_can,1
3.4,push,"[0.16274098, 0.41246107, 0.24470474, -1.9921187, -0.25463763, 2.4986937, 0.5094811]",1,metal_can,1
3.5,push,"[0.16287364, 0.38013095, 0.24640907, -1.995319, -0.2528852, 2.4844162, 0.5097222]",1,metal_can,1
3.6,push,"[0.16295947, 0.34360823, 0.24817549, -2.0101295, -0.25175318, 2.4699304, 0.51121]",1,metal_can,1
3.7,push,"[0.16271664, 0.3306292, 0.24809022, -2.0186956, -0.2516375, 2.4659498, 0.5118218]",1,metal_can,1
3.8,push,"[0.16059837, 0.28643626, 0.24591571, -2.0538867, -0.25128278, 2.4594023, 0.5126323]",1,metal_can,1
3.9,push,"[0.15800716, 0.25401473, 0.24365097, -2.083199, -0.2509172, 2.4585655, 0.51288193]",1,metal_can,1
4.0,push,"[0.15547335, 0.23002538, 0.2416298, -2.1056774, -0.25090337, 2.4584644, 0.51298875]",1,metal_can,1
4.1,push,"[0.1487012, 0.1933462, 0.23720406, -2.145117, -0.25108105, 2.4601836, 0.51290256]",1,metal_can,1
4.2,push,"[0.14197238, 0.17424278, 0.23310108, -2.1663368, -0.25153077, 2.4627163, 0.5110961]",1,metal_can,1
4.3,push,"[0.13713528, 0.16574518, 0.22791323, -2.1768007, -0.25251707, 2.4639468, 0.5097229]",1,metal_can,1
4.4,push,"[0.12923583, 0.15965778, 0.22050808, -2.1851544, -0.25305915, 2.4650958, 0.5046649]",1,metal_can,1
4.5,push,"[0.12644464, 0.1586311, 0.21767883, -2.187377, -0.25310707, 2.4658215, 0.5029176]",1,metal_can,1
4.6,push,"[0.1147608, 0.15581006, 0.20793453, -2.1947107, -0.25305957, 2.466748, 0.49583173]",1,metal_can,1
4.7,push,"[0.10977063, 0.15058675, 0.20316887, -2.208649, -0.2530478, 2.4683824, 0.49439135]",1,metal_can,1
4.8,push,"[0.10812107, 0.14781623, 0.20158273, -2.2156715, -0.25304905, 2.4698524, 0.49436942]",1,metal_can,1
4.9,push,"[0.10204291, 0.13199064, 0.19790007, -2.2482402, -0.25286877, 2.4780333, 0.49446842]",1,metal_can,1
5.0,push,"[0.09971226, 0.1238059, 0.19718792, -2.2605157, -0.25276518, 2.4793177, 0.49447113]",0,metal_can,1
5.1,push,"[0.09126876, 0.08907864, 0.1963179, -2.305695, -0.25217807, 2.4842248, 0.4944717]",1,metal_can,1
5.2,push,"[0.08406949, 0.04403119, 0.19490524, -2.347942, -0.25148496, 2.4851499, 0.49444208]",1,metal_can,1
5.3,push,"[0.0815838, 0.03004288, 0.19391471, -2.3590915, -0.25150344, 2.4851623, 0.4941657]",1,metal_can,1
5.4,push,"[0.07366157, -0.00744418, 0.1882465, -2.3857749, -0.25145534, 2.4845984, 0.49015158]",1,metal_can,1
5.5,push,"[0.06445665, -0.02453213, 0.18336277, -2.4002302, -0.25155175, 2.4865804, 0.4865521]",1,metal_can,1
5.6,push,"[0.06154823, -0.02593764, 0.18194103, -2.4019175, -0.25166968, 2.48729, 0.48589006]",1,metal_can,1
5.7,push,"[0.05420825, -0.02581933, 0.17615244, -2.4036477, -0.25163892, 2.48943, 0.48345828]",1,metal_can,1
5.8,push,"[0.05125033, -0.02580693, 0.17315201, -2.4043372, -0.2515565, 2.489792, 0.48343056]",1,metal_can,1
5.9,push,"[0.04898457, -0.02579973, 0.17131233, -2.404751, -0.25149366, 2.4897852, 0.48350817]",1,metal_can,1
6.0,push,"[0.04223832, -0.02600341, 0.16812249, -2.4082184, -0.25149426, 2.4897153, 0.48343742]",1,metal_can,1
6.1,push,"[0.03862668, -0.02791798, 0.1649492, -2.4147894, -0.25146657, 2.4896402, 0.4834355]",1,metal_can,1
6.2,push,"[0.03733316, -0.03255305, 0.16125801, -2.423174, -0.2513978, 2.4894783, 0.48346996]",1,metal_can,1
6.3,push,"[0.03497434, -0.04321351, 0.15657134, -2.4397037, -0.25137174, 2.489433, 0.48345897]",1,metal_can,1
6.4,push,"[0.03384077, -0.04879626, 0.15508439, -2.4462628, -0.25131693, 2.489357, 0.483466]",1,metal_can,1
6.5,push,"[0.02995146, -0.07666117, 0.14909321, -2.4738522, -0.2502543, 2.489301, 0.4834745]",1,metal_can,1
6.6,push,"[0.02984996, -0.08925029, 0.14781795, -2.4799173, -0.2481789, 2.487236, 0.4839667]",1,metal_can,1
6.7,push,"[0.02984962, -0.09282323, 0.1477833, -2.4802072, -0.24696983, 2.4855013, 0.48420167]",1,metal_can,1
6.8,push,"[0.02985666, -0.10825728, 0.1477838, -2.480196, -0.23904084, 2.477357, 0.48405418]",1,metal_can,1
6.9,push,"[0.02985224, -0.11372262, 0.14778048, -2.4801216, -0.23681691, 2.4746072, 0.48395523]",1,metal_can,1
7.0,push,"[0.02997911, -0.13630068, 0.14786926, -2.480039, -0.2308619, 2.4591641, 0.48393294]",1,metal_can,1
7.1,push,"[0.0299559, -0.14478153, 0.14785543, -2.4800253, -0.22897331, 2.4528773, 0.48392668]",1,metal_can,1
7.2,push,"[0.0291776, -0.16874896, 0.14581704, -2.480021, -0.22380473, 2.4317322, 0.48242676]",1,metal_can,1
7.3,push,"[0.0249548, -0.18170203, 0.13785821, -2.4800448, -0.21952769, 2.417923, 0.4743329]",1,metal_can,1
7.4,push,"[0.02264311, -0.18272899, 0.13390432, -2.480077, -0.21886605, 2.416519, 0.4702611]",1,metal_can,1
7.5,push,"[0.01249549, -0.18268532, 0.12033679, -2.4810345, -0.2175664, 2.4147372, 0.45541272]",1,metal_can,1
