timestamp,action,joint_positions,gripper_state,object_id,success
0.0,move,"[0.09499209, -0.563144, 0.42449963, -2.8934534, 0.00740911, 2.4449694, 1.3553768]",1,toy_car,1
0.1,move,"[0.09508559, -0.5457661, 0.43600127, -2.8822663, 0.0073959, 2.4618573, 1.3680546]",1,toy_car,1
0.2,move,"[0.09501392, -0.5284716, 0.44619238, -2.8675544, 0.00729946, 2.4714491, 1.3795418]",1,toy_car,1
0.3,move,"[0.09485337, -0.5065596, 0.457811, -2.8484044, 0.006453, 2.4811425, 1.394184]",1,toy_car,1
0.4,move,"[0.09397808, -0.4896159, 0.46532893, -2.8333256, 0.00566599, 2.488819, 1.4030466]",1,toy_car,1
0.5,move,"[0.09205171, -0.4656199, 0.47435552, -2.8025832, 0.00452412, 2.4925668, 1.4144976]",1,toy_car,1
0.6,move,"[0.09124918, -0.45354754, 0.47765428, -2.7821684, 0.00447097, 2.4927094, 1.4187304]",1,toy_car,1
0.7,move,"[0.09129633, -0.44424623, 0.47975266, -2.7643967, 0.00448573, 2.4929352, 1.422383]",1,toy_car,1
0.8,move,"[0.0913055, -0.43793386, 0.48179328, -2.7472878, 0.004426, 2.4919167, 1.4264802]",1,toy_car,1
0.9,move,"[0.09129173, -0.43650568, 0.48213938, -2.7423573, 0.00437005, 2.491482, 1.4276352]",1,toy_car,1
1.0,move,"[0.09117018, -0.43720895, 0.48218492, -2.7310972, 0.00435999, 2.4897587, 1.4293513]",1,toy_car,1
1.1,move,"[0.09110886, -0.43790603, 0.48218465, -2.7293565, 0.00436217, 2.489749, 1.4297526]",1,toy_car,1
1.2,move,"[0.09106044, -0.43884003, 0.4821905, -2.7263167, 0.00435897, 2.4897718, 1.4307315]",1,toy_car,1
1.3,move,"[0.09103762, -0.43889517, 0.48219302, -2.7256424, 0.00435255, 2.4899094, 1.4315194]",1,toy_car,1
1.4,move,"[0.09102075, -0.43889025, 0.48218775, -2.7255762, 0.00435981, 2.4899325, 1.4317266]",1,toy_car,1
1.5,move,"[0.09131909, -0.43876052, 0.48298362, -2.724679, 0.00448032, 2.4902477, 1.4328675]",1,toy_car,1
1.6,move,"[0.09221611, -0.4359677, 0.49139827, -2.7245042, 0.00493937, 2.4919407, 1.4403785]",1,toy_car,1
1.7,move,"[0.09251849, -0.4338449, 0.49584323, -2.7245123, 0.00495333, 2.4927845, 1.4449346]",1,toy_car,1
1.8,move,"[0.09177767, -0.41695818, 0.5124176, -2.7247293, 0.00414372, 2.5008156, 1.4616928]",1,toy_car,1
1.9,move,"[0.089947715, -0.39994398, 0.51927769, -2.7250843, 0.0017949571, 2.5101266, 1.4706835]",1,toy_car,1
2.0,move,"[0.087193117, -0.38315478, 0.52084965, -2.7253318, -0.00060989935, 2.5210073, 1.4732714]",1,toy_car,1
2.1,move,"[0.0803261, -0.361511, 0.52091354, -2.7252734, -0.00357925, 2.53777, 1.4734231]",1,toy_car,1
2.2,move,"[0.07173993, -0.34336156, 0.5208438, -2.7240024, -0.00820589, 2.5550091, 1.4733307]",1,toy_car,1
2.3,move,"[0.05120098, -0.31987363, 0.5204197, -2.7202702, -0.02265324, 2.5781853, 1.4723701]",1,toy_car,1
2.4,move,"[0.04054049, -0.31100866, 0.520136, -2.7171755, -0.02841365, 2.5864158, 1.4706117]",1,toy_car,1
2.5,move,"[0.01676765, -0.29435438, 0.5193318, -2.7078319, -0.04474112, 2.598776, 1.4684227]",1,toy_car,1
2.6,move,"[0.00564078, -0.28380108, 0.51936924, -2.6996691, -0.05164842, 2.6040125, 1.4670079]",1,toy_car,1
2.7,move,"[-0.00046246385, -0.27623907, 0.51933974, -2.6920135, -0.057163168, 2.6056135, 1.4671893]",1,toy_car,1
2.8,move,"[-0.0080663, -0.26554662, 0.51937044, -2.6811612, -0.06245344, 2.6077797, 1.4670836]",1,toy_car,1
2.9,move,"[-0.01057857, -0.261829, 0.5193201, -2.6775393, -0.06375306, 2.6086645, 1.4669567]",1,toy_car,1
3.0,move,"[-0.02660505, -0.23916696, 0.5186246, -2.6555498, -0.07910473, 2.612028, 1.4667684]",1,toy_car,1
3.1,move,"[-0.04195134, -0.22500083, 0.51650965, -2.6433003, -0.09075832, 2.6147723, 1.4624839]",1,toy_car,1
3.2,move,"[-0.04948594, -0.21728103, 0.5150886, -2.6367302, -0.09814644, 2.6155245, 1.4609927]",1,toy_car,1
3.3,move,"[-0.06868014, -0.19372508, 0.5138812, -2.6171498, -0.11025901, 2.6185262, 1.4536111]",1,toy_car,1
3.4,move,"[-0.07795987, -0.1761983, 0.5138463, -2.6018043, -0.12069609, 2.6189594, 1.4534945]",1,toy_car,1
3.5,move,"[-0.08298589, -0.16334347, 0.5138525, -2.590008, -0.12588926, 2.6190164, 1.4533488]",1,toy_car,1
3.6,move,"[-0.09217744, -0.14241824, 0.51380795, -2.570126, -0.13721856, 2.6190093, 1.4534307]",1,toy_car,1
3.7,move,"[-0.09800737, -0.12762652, 0.51366603, -2.5556574, -0.14194824, 2.6189823, 1.4529011]",1,toy_car,1
3.8,move,"[-0.10243428, -0.11703179, 0.5134879, -2.5451431, -0.14540993, 2.6189766, 1.4522535]",1,toy_car,1
3.9,move,"[-0.10876405, -0.10212469, 0.5129358, -2.5295413, -0.15322119, 2.6188476, 1.4522228]",1,toy_car,1
4.0,move,"[-0.11221619, -0.09386377, 0.51262283, -2.5215814, -0.15766089, 2.6188598, 1.4522196]",1,toy_car,1
4.1,move,"[-0.12062163, -0.06943528, 0.5111595, -2.4976842, -0.16683663, 2.6186059, 1.4510295]",1,toy_car,1
4.2,move,"[-0.12689246, -0.04435439, 0.5078734, -2.4738307, -0.18013932, 2.6182706, 1.4510508]",1,toy_car,1
4.3,move,"[-0.12792476, -0.03648804, 0.50614977, -2.466309, -0.18314171, 2.6182358, 1.4506475]",1,toy_car,1
4.4,move,"[-0.13038373, -0.00924757, 0.49916866, -2.4392035, -0.19723171, 2.6170683, 1.4506878]",1,toy_car,1
4.5,move,"[-0.13135126, 0.0104284, 0.49394962, -2.4193976, -0.20520282, 2.6157749, 1.4502896]",1,toy_car,1
4.6,move,"[-0.1314337, 0.02575916, 0.48924753, -2.4038167, -0.21325429, 2.615123, 1.4503449]",1,toy_car,1
