timestamp,action,joint_positions,gripper_state,object_id,success
0.0,move,"[0.02647068, -0.03023354, 0.19089039, -2.6858485, -0.15806605, 2.8567028, 0.5922379]",1,bottle,0
0.1,move,"[0.02263542, -0.03680901, 0.18540454, -2.6934288, -0.15805997, 2.8568377, 0.5844087]",1,bottle,0
0.2,move,"[0.02059613, -0.04001077, 0.18402241, -2.6973183, -0.15805745, 2.85682, 0.5823993]",1,bottle,0
0.3,move,"[0.01801667, -0.04373664, 0.1839645, -2.7005415, -0.15803841, 2.8568017, 0.5810442]",1,bottle,0
0.4,move,"[0.01779797, -0.04535876, 0.18396977, -2.7015576, -0.15803085, 2.856801, 0.5809855]",1,bottle,0
0.5,move,"[0.01742599, -0.04551183, 0.1839211, -2.7016819, -0.1580166, 2.856814, 0.5809187]",1,bottle,0
0.6,move,"[0.0155294, -0.04555874, 0.18333642, -2.7017448, -0.15787937, 2.8570118, 0.57937276]",1,bottle,0
0.7,move,"[0.01495221, -0.04555554, 0.18327974, -2.7017474, -0.15778828, 2.8570616, 0.57889014]",1,bottle,0
0.8,move,"[0.01395086, -0.04556113, 0.18323827, -2.7017643, -0.15776166, 2.857191, 0.57846785]",1,bottle,0
0.9,move,"[0.01386056, -0.04555874, 0.18322633, -2.7017732, -0.15775791, 2.8572066, 0.5784276]",1,bottle,0
1.0,move,"[0.01374228, -0.04556124, 0.18320395, -2.7017734, -0.15775892, 2.8572135, 0.5783862]",1,bottle,0
1.1,move,"[0.0137101, -0.04554747, 0.18320058, -2.701785, -0.15776196, 2.8572037, 0.5783801]",1,bottle,0
1.2,move,"[0.01340537, -0.04565971, 0.18314537, -2.7018483, -0.15775427, 2.857235, 0.57828444]",1,bottle,0
1.3,move,"[0.01279683, -0.04808988, 0.18290427, -2.7018607, -0.15775873, 2.8573127, 0.57774675]",1,bottle,0
1.4,move,"[0.01249554, -0.05000905, 0.18265565, -2.701903, -0.15775733, 2.8572004, 0.5774031]",1,bottle,0
1.5,move,"[0.01219753, -0.06764475, 0.18124044, -2.7024329, -0.15743998, 2.8518593, 0.5756046]",1,bottle,0
1.6,move,"[0.01219503, -0.07628565, 0.18110703, -2.702704, -0.15726337, 2.8488333, 0.5751334]",1,bottle,0
1.7,move,"[0.01270162, -0.11609764, 0.18118721, -2.7039375, -0.15689856, 2.8251326, 0.5745185]",1,bottle,0
1.8,move,"[0.01454992, -0.16732378, 0.18231629, -2.7081547, -0.15594256, 2.7911546, 0.5743912]",1,bottle,0
1.9,move,"[0.01504413, -0.18143797, 0.18308362, -2.709947, -0.15562035, 2.7828257, 0.5743938]",1,bottle,0
2.0,move,"[0.01719858, -0.22398601, 0.18532597, -2.713138, -0.15469159, 2.7526293, 0.5744146]",1,bottle,0
2.1,move,"[0.0179115, -0.23487744, 0.18580575, -2.7138572, -0.1543316, 2.7455418, 0.57441235]",1,bottle,0
2.2,move,"[0.01909747, -0.26241714, 0.18717615, -2.714452, -0.15420604, 2.7255979, 0.5744054]",1,bottle,0
2.3,move,"[0.01942786, -0.2785069, 0.18826067, -2.7146342, -0.15421411, 2.714654, 0.57441396]",1,bottle,0
2.4,move,"[0.01945309, -0.2824231, 0.1885036, -2.714591, -0.15421663, 2.7129097, 0.5743966]",1,bottle,0
2.5,move,"[0.01970324, -0.2973124, 0.1889207, -2.7145495, -0.15421818, 2.7068725, 0.5743763]",1,bottle,0
2.6,move,"[0.02035098, -0.310782, 0.1890742, -2.7143755, -0.15418679, 2.6998525, 0.5743644]",1,bottle,0
2.7,move,"[0.02082644, -0.3168364, 0.18911757, -2.7143204, -0.15415621, 2.6963785, 0.5743633]",1,bottle,0
2.8,move,"[0.02374993, -0.3471483, 0.18925533, -2.714035, -0.1530396, 2.67685, 0.57435304]",1,bottle,0
2.9,move,"[0.02476317, -0.3548418, 0.18925962, -2.7139525, -0.15282305, 2.6715043, 0.57434195]",1,bottle,0
3.0,move,"[0.02753581, -0.37972522, 0.1892954, -2.7136905, -0.15191238, 2.653901, 0.5743453]",1,bottle,0
3.1,move,"[0.02825736, -0.38624826, 0.18930557, -2.7136753, -0.15176177, 2.6494563, 0.57433957]",1,bottle,0
3.2,move,"[0.0301525, -0.40034688, 0.18930808, -2.7137203, -0.15169534, 2.6381516, 0.5743463]",1,bottle,0
3.3,move,"[0.03073746, -0.40212828, 0.18931662, -2.7137434, -0.15171602, 2.6364746, 0.57434475]",1,bottle,0
3.4,move,"[0.03074962, -0.40209076, 0.18931374, -2.7137415, -0.15171438, 2.636467, 0.5743383]",1,bottle,0
3.5,move,"[0.03081228, -0.40206882, 0.18931334, -2.7137268, -0.15171248, 2.6364577, 0.57434475]",1,bottle,0
3.6,move,"[0.03075394, -0.40156296, 0.18927822, -2.7118962, -0.1517223, 2.6369448, 0.5743414]",1,bottle,0
3.7,move,"[0.03056666, -0.40073228, 0.189243, -2.7103395, -0.15173529, 2.637504, 0.57433045]",1,bottle,0
3.8,move,"[0.02926656, -0.39420876, 0.18831953, -2.7005415, -0.15179284, 2.639294, 0.5733578]",1,bottle,0
3.9,move,"[0.027334, -0.3851221, 0.18769842, -2.6890898, -0.15183666, 2.639811, 0.5719247]",1,bottle,0
4.0,move,"[0.02635645, -0.38001302, 0.18741962, -2.6837337, -0.15187216, 2.6401403, 0.57109255]",1,bottle,0
4.1,move,"[0.02169538, -0.35321376, 0.18660493, -2.6584842, -0.1523241, 2.6426902, 0.567603]",1,bottle,0
4.2,move,"[0.01862779, -0.3370434, 0.18640877, -2.6442637, -0.15271331, 2.645044, 0.56604147]",1,bottle,0
4.3,move,"[0.01148189, -0.29445964, 0.18568048, -2.6057506, -0.15298244, 2.647049, 0.5604515]",1,bottle,0
4.4,move,"[0.00686072, -0.26184258, 0.18443643, -2.5767176, -0.15299371, 2.648945, 0.55473286]",1,bottle,0
4.5,move,"[0.0018996515, -0.2312035, 0.18351451, -2.5488081, -0.15299752, 2.6497664, 0.54928809]",1,bottle,0
4.6,move,"[-0.0018983593, -0.20202316, 0.18273495, -2.5207703, -0.15304655, 2.6498034, 0.54532003]",1,bottle,0
4.7,move,"[-0.00339403, -0.18849906, 0.18217976, -2.5078037, -0.15306939, 2.6497436, 0.5434947]",1,bottle,0
4.8,move,"[-0.00612529, -0.1555343, 0.17979717, -2.4757211, -0.15306918, 2.6491506, 0.53833133]",1,bottle,0
4.9,move,"[-0.00787587, -0.13861795, 0.17843685, -2.4579897, -0.15305384, 2.64857, 0.53465164]",1,bottle,0
5.0,move,"[-0.00826393, -0.13248527, 0.17784739, -2.4515681, -0.15304977, 2.6482196, 0.53350824]",0,bottle,0
5.1,move,"[-0.00897819, -0.11298845, 0.17545593, -2.429681, -0.15304299, 2.6469464, 0.5293132]",1,bottle,0
5.2,move,"[-0.00924233, -0.10384593, 0.17437437, -2.4194539, -0.15306407, 2.6465929, 0.52791554]",1,bottle,0
5.3,move,"[-0.01002635, -0.08043884, 0.17241883, -2.392906, -0.15307748, 2.6436713, 0.5246904]",1,bottle,0
5.4,move,"[-0.01122134, -0.05474672, 0.17073901, -2.3636606, -0.15317988, 2.6394784, 0.5211632]",1,bottle,0
5.5,move,"[-0.01187041, -0.04619124, 0.17021032, -2.3538284, -0.15320857, 2.6387253, 0.5198481]",1,bottle,0
5.6,move,"[-0.01300223, -0.01556445, 0.16768493, -2.317895, -0.15322445, 2.6322813, 0.5143404]",1,bottle,0
5.7,move,"[-0.01308115, 0.01558402, 0.16423817, -2.2813659, -0.15325005, 2.625226, 0.50898486]",1,bottle,0
5.8,move,"[-0.01312087, 0.02916878, 0.16296351, -2.2644372, -0.15336065, 2.620298, 0.50740415]",1,bottle,0
5.9,move,"[-0.01318231, 0.05964994, 0.16128857, -2.2252817, -0.15343304, 2.60777, 0.5039548]",1,bottle,0
6.0,move,"[-0.01318231, 0.05964994, 0.16128857, -2.2252817, -0.15343304, 2.60777, 0.5039548]",1,bottle,0
6.1,move,"[-0.01323857, 0.10278425, 0.15929948, -2.1801898, -0.1535822, 2.595759, 0.49930185]",1,bottle,0
6.2,move,"[-0.01325915, 0.13136305, 0.15731798, -2.157423, -0.15376005, 2.5956492, 0.495635]",1,bottle,0
6.3,move,"[-0.01329211, 0.14276694, 0.15650746, -2.1486108, -0.15401478, 2.5957222, 0.49471006]",1,bottle,0
6.4,move,"[-0.01331589, 0.19588715, 0.1532065, -2.107024, -0.15465331, 2.5958602, 0.48923534]",1,bottle,0
6.5,move,"[-0.01330409, 0.22537962, 0.1519209, -2.0843174, -0.15530638, 2.5962036, 0.4877074]",1,bottle,0
6.6,move,"[-0.01330634, 0.2364575, 0.15150899, -2.0760872, -0.155485, 2.596242, 0.48716855]",1,bottle,0
6.7,move,"[-0.01329134, 0.27219486, 0.15038568, -2.050747, -0.1557928, 2.596259, 0.48517814]",1,bottle,0
6.8,move,"[-0.01327446, 0.2796097, 0.1502097, -2.0463653, -0.15587114, 2.5962343, 0.48484343]",1,bottle,0
6.9,move,"[-0.01327255, 0.2957827, 0.15004604, -2.0392227, -0.15593718, 2.5962455, 0.48461148]",1,bottle,0
7.0,move,"[-0.01326332, 0.29791865, 0.14999785, -2.0383136, -0.15593497, 2.596205, 0.48458257]",1,bottle,0
7.1,move,"[-0.01319555, 0.29853848, 0.14995508, -2.0378964, -0.1559174, 2.5944989, 0.48453388]",1,bottle,0
7.2,move,"[-0.01315426, 0.2985559, 0.1499448, -2.037709, -0.15592279, 2.5931485, 0.4845274]",1,bottle,0
7.3,move,"[-0.01313164, 0.29916245, 0.14996004, -2.0377495, -0.15592276, 2.5921264, 0.48452154]",1,bottle,0
7.4,move,"[-0.01311455, 0.30676404, 0.14991964, -2.0377007, -0.15594257, 2.5922356, 0.4844953]",1,bottle,0
7.5,move,"[-0.01311454, 0.3120619, 0.14984147, -2.0376415, -0.15597011, 2.592899, 0.4844651]",1,bottle,0
7.6,move,"[-0.01311421, 0.31219205, 0.14982481, -2.0376284, -0.15596768, 2.5926926, 0.484457]",1,bottle,0
7.7,move,"[-0.01311688, 0.3121668, 0.1498127, -2.037599, -0.15596768, 2.5923762, 0.48443857]",1,bottle,0
7.8,move,"[-0.01311386, 0.3121741, 0.14980881, -2.0375948, -0.15596971, 2.5923069, 0.48441038]",1,bottle,0
7.9,move,"[-0.01310637, 0.31219643, 0.14980201, -2.037594, -0.15596928, 2.5919409, 0.48437262]",1,bottle,0
8.0,move,"[-0.01310816, 0.3146857, 0.14973252, -2.037584, -0.1560593, 2.591515, 0.48425278]",1,bottle,0
8.1,move,"[-0.01309968, 0.3177169, 0.14962362, -2.037585, -0.15639883, 2.5916896, 0.4841651]",1,bottle,0
8.2,move,"[-0.01310097, 0.3264083, 0.14919889, -2.0369534, -0.1571446, 2.5942645, 0.48396584]",1,bottle,0
8.3,move,"[-0.01309527, 0.33030355, 0.1490184, -2.0352886, -0.15720582, 2.594332, 0.4836042]",1,bottle,0
8.4,move,"[-0.01309218, 0.33197385, 0.14891256, -2.0338616, -0.15722582, 2.5942159, 0.4832864]",1,bottle,0
8.5,move,"[-0.01308966, 0.33233753, 0.14880933, -2.0333436, -0.15754738, 2.5940318, 0.48302037]",1,bottle,0
8.6,move,"[-0.01307407, 0.33244398, 0.14877976, -2.033301, -0.15776083, 2.5937586, 0.48287544]",1,bottle,0
8.7,move,"[-0.013041, 0.33601865, 0.14858298, -2.0332549, -0.15832183, 2.5935755, 0.48231733]",1,bottle,0
8.8,move,"[-0.01302188, 0.339376, 0.14835063, -2.0332813, -0.15888089, 2.5936873, 0.48206016]",1,bottle,0
8.9,move,"[-0.01294723, 0.3511528, 0.14762168, -2.0328405, -0.16026583, 2.5973673, 0.4810099]",1,bottle,0
9.0,move,"[-0.01290782, 0.36048606, 0.14725013, -2.0293758, -0.16121842, 2.5994737, 0.47970605]",1,bottle,0
9.1,move,"[-0.01290503, 0.36193532, 0.14719266, -2.0282977, -0.16126935, 2.5994601, 0.479217]",1,bottle,0
9.2,move,"[-0.01287588, 0.36233404, 0.14712335, -2.027655, -0.16127211, 2.5990915, 0.47749317]",1,bottle,0
9.3,move,"[-0.01284041, 0.36507997, 0.146997, -2.0276687, -0.16155156, 2.598795, 0.47624967]",1,bottle,0
9.4,move,"[-0.01283216, 0.36797693, 0.14667642, -2.0276637, -0.16197816, 2.5992963, 0.4753613]",1,bottle,0
9.5,move,"[-0.01279544, 0.37134308, 0.14636074, -2.0274525, -0.16362634, 2.599648, 0.4745905]",1,bottle,0
9.6,move,"[-0.01276158, 0.37209487, 0.14625426, -2.027332, -0.16494128, 2.5996406, 0.47439295]",1,bottle,0
9.7,move,"[-0.01273566, 0.37234417, 0.14623605, -2.0272882, -0.16567585, 2.5996323, 0.4743908]",1,bottle,0
9.8,move,"[-0.01262528, 0.3773565, 0.14584203, -2.0271485, -0.16952553, 2.600278, 0.47436962]",1,bottle,0
9.9,move,"[-0.01260962, 0.38011387, 0.14562774, -2.027072, -0.17161992, 2.601023, 0.4744062]",1,bottle,0
10.0,move,"[-0.01253543, 0.39166975, 0.14469793, -2.0256433, -0.17762904, 2.608028, 0.47444814]",1,bottle,0
10.1,move,"[-0.01228549, 0.39645156, 0.14419094, -2.0236354, -0.17945752, 2.610766, 0.47436717]",1,bottle,0
