timestamp,action,joint_positions,gripper_state,object_id,success
0.0,move,"[-0.08492475, 0.12953456, 0.02667355, -2.081425, -0.20547277, 2.3540363, 0.1003189]",1,bottle,0
0.1,move,"[-0.08484027, 0.1298469, 0.02707075, -2.0800972, -0.20659724, 2.349958, 0.10069321]",1,bottle,0
0.2,move,"[-0.08354791, 0.13286307, 0.02842554, -2.0729702, -0.21396355, 2.332257, 0.10412725]",1,bottle,0
0.3,move,"[-0.08264456, 0.1370375, 0.02907171, -2.0658038, -0.21715514, 2.3208308, 0.10550123]",1,bottle,0
0.4,move,"[-0.08221123, 0.13908136, 0.02914207, -2.0625951, -0.21780486, 2.3165321, 0.10573408]",1,bottle,0
0.5,move,"[-0.08057813, 0.14689729, 0.02926613, -2.050179, -0.2191735, 2.2997282, 0.10587558]",1,bottle,0
0.6,move,"[-0.08008471, 0.1494983, 0.02926613, -2.046174, -0.21942136, 2.294388, 0.10589336]",1,bottle,0
0.7,move,"[-0.07844991, 0.15670054, 0.02934389, -2.03289, -0.22033308, 2.2747338, 0.10590974]",1,bottle,0
0.8,move,"[-0.07685366, 0.15990604, 0.02942363, -2.02443, -0.22145845, 2.256985, 0.10591136]",1,bottle,0
0.9,move,"[-0.07644075, 0.16093813, 0.0294525, -2.0219936, -0.22201805, 2.2519279, 0.10591363]",1,bottle,0
1.0,move,"[-0.07492852, 0.16600329, 0.02951359, -2.0118365, -0.22431715, 2.234871, 0.10595006]",1,bottle,0
1.1,move,"[-0.07373756, 0.17028232, 0.0295642, -2.0041418, -0.22627157, 2.2227015, 0.10604095]",1,bottle,0
1.2,move,"[-0.07287446, 0.17324941, 0.02964384, -1.9995835, -0.22795631, 2.2126234, 0.10612439]",1,bottle,0
1.3,move,"[-0.07155915, 0.17416957, 0.03055232, -1.9976856, -0.229419, 2.1995952, 0.10709044]",1,bottle,0
1.4,move,"[-0.07014766, 0.17409067, 0.03102451, -1.9973245, -0.229979, 2.1932092, 0.10838986]",1,bottle,0
1.5,move,"[-0.06183074, 0.1739856, 0.03227981, -1.9964237, -0.23150057, 2.174966, 0.1164583]",1,bottle,0
1.6,move,"[-0.05175228, 0.17295565, 0.03439542, -1.9956161, -0.23295335, 2.154146, 0.12678702]",1,bottle,0
1.7,move,"[-0.04861244, 0.17240408, 0.03527214, -1.9954783, -0.23335901, 2.1467261, 0.13033052]",1,bottle,0
1.8,move,"[-0.03873038, 0.16935937, 0.03811306, -1.9954419, -0.23431945, 2.122976, 0.14122507]",1,bottle,0
1.9,move,"[-0.03016362, 0.16433969, 0.04198582, -1.995423, -0.23486368, 2.097688, 0.15203886]",1,bottle,0
2.0,move,"[-0.02767392, 0.16272561, 0.04365736, -1.995503, -0.23486876, 2.0887058, 0.15558113]",1,bottle,0
2.1,move,"[-0.01873407, 0.15733233, 0.04742375, -1.9960024, -0.2349077, 2.060224, 0.16610685]",1,bottle,0
2.2,move,"[-0.01363339, 0.15144742, 0.04809192, -1.9987613, -0.23527533, 2.039597, 0.17174459]",1,bottle,0
2.3,move,"[-0.01157673, 0.1466511, 0.04810787, -2.0018866, -0.23553644, 2.024354, 0.17404036]",1,bottle,0
2.4,move,"[-0.01035219, 0.1369648, 0.04817107, -2.0103643, -0.23566103, 2.000675, 0.17581773]",1,bottle,0
2.5,move,"[-0.00956952, 0.12896687, 0.04821567, -2.0179167, -0.2356585, 1.9855605, 0.17684394]",1,bottle,0
2.6,move,"[-0.00890244, 0.12133338, 0.04830405, -2.025611, -0.23566143, 1.9744968, 0.17769152]",1,bottle,0
2.7,move,"[-0.00802319, 0.11296815, 0.0484969, -2.0360053, -0.23566306, 1.9643977, 0.17919435]",1,bottle,0
2.8,move,"[-0.00750924, 0.10580119, 0.04877238, -2.0446186, -0.23566362, 1.9574071, 0.18048178]",1,bottle,0
2.9,move,"[-0.00728327, 0.09484467, 0.04938521, -2.0575032, -0.23566043, 1.9500844, 0.18208097]",1,bottle,0
3.0,move,"[-0.0072333, 0.09053472, 0.04956144, -2.062873, -0.23566297, 1.9479908, 0.18277135]",1,bottle,0
3.1,move,"[-0.00704205, 0.06761481, 0.05049627, -2.090643, -0.235665, 1.9420274, 0.18606035]",1,bottle,0
3.2,move,"[-0.00700903, 0.05358281, 0.05149458, -2.1083496, -0.23566318, 1.9405775, 0.18930542]",1,bottle,0
3.3,move,"[-0.00699599, 0.04768891, 0.05200987, -2.1153262, -0.23566522, 1.9400733, 0.19053097]",1,bottle,0
3.4,move,"[-0.00699555, 0.02419096, 0.05397736, -2.1433895, -0.23566689, 1.9394076, 0.19539405]",1,bottle,0
3.5,move,"[-0.00698238, 0.01684975, 0.05439833, -2.1519809, -0.23566346, 1.9393065, 0.1966378]",1,bottle,0
3.6,move,"[-0.00699591, -0.00931428, 0.05559144, -2.1824389, -0.23565614, 1.9391888, 0.20025395]",1,bottle,0
3.7,move,"[-0.00700163, -0.01705312, 0.05593275, -2.1913812, -0.23566066, 1.939191, 0.20138061]",1,bottle,0
3.8,move,"[-0.00699806, -0.05058206, 0.05761101, -2.228147, -0.2356577, 1.9401404, 0.20690794]",1,bottle,0
3.9,move,"[-0.00699085, -0.06724551, 0.0585761, -2.2457669, -0.23566036, 1.9414982, 0.21098208]",1,bottle,0
4.0,move,"[-0.00699061, -0.07273101, 0.05887995, -2.2516153, -0.23565838, 1.9428716, 0.21257919]",1,bottle,0
4.1,move,"[-0.00698722, -0.08916789, 0.05935519, -2.2672474, -0.23565686, 1.9503771, 0.2174738]",1,bottle,0
4.2,move,"[-0.00699923, -0.09046838, 0.05935588, -2.2692404, -0.23565345, 1.9557037, 0.22043441]",1,bottle,0
4.3,move,"[-0.00703537, -0.09042864, 0.05932776, -2.269475, -0.23565033, 1.9575946, 0.22170337]",1,bottle,0
4.4,move,"[-0.00707226, -0.09042775, 0.05933145, -2.2701986, -0.23562728, 1.9644812, 0.22684471]",1,bottle,0
4.5,move,"[-0.0070791, -0.09043886, 0.05933218, -2.2704718, -0.23559481, 1.9668115, 0.22889923]",1,bottle,0
4.6,move,"[-0.0071642, -0.09046613, 0.05931612, -2.2717574, -0.23530334, 1.9749894, 0.23594496]",1,bottle,0
4.7,move,"[-0.00746968, -0.09051269, 0.05924403, -2.2734263, -0.23506431, 1.9813421, 0.23981036]",1,bottle,0
4.8,move,"[-0.00747039, -0.09057758, 0.05925289, -2.2743301, -0.23456019, 1.9840856, 0.24135196]",1,bottle,0
4.9,move,"[-0.00742843, -0.09184211, 0.05935489, -2.278785, -0.23363297, 1.9964198, 0.25052497]",1,bottle,0
5.0,move,"[-0.00743593, -0.09450299, 0.05933571, -2.2825341, -0.23297954, 2.004007, 0.25533924]",0,bottle,0
5.1,move,"[-0.00743493, -0.09620181, 0.0593399, -2.2845023, -0.2326482, 2.0068004, 0.2569244]",1,bottle,0
5.2,move,"[-0.00747738, -0.10420518, 0.05926126, -2.2939546, -0.23150167, 2.0184865, 0.26312762]",1,bottle,0
5.3,move,"[-0.00752814, -0.10735671, 0.05919993, -2.2975283, -0.23115042, 2.0228703, 0.26540664]",1,bottle,0
5.4,move,"[-0.00759214, -0.1184167, 0.05906368, -2.3101819, -0.23069893, 2.0382204, 0.27452964]",1,bottle,0
5.5,move,"[-0.00792218, -0.12730184, 0.05843157, -2.321888, -0.23001446, 2.0542922, 0.2811759]",1,bottle,0
5.6,move,"[-0.00822878, -0.1301892, 0.05791137, -2.332684, -0.2296425, 2.0705667, 0.2879459]",1,bottle,0
5.7,move,"[-0.0086035, -0.13039805, 0.05759842, -2.3432496, -0.22960745, 2.086522, 0.29434025]",1,bottle,0
5.8,move,"[-0.00972657, -0.1300196, 0.05698853, -2.3622673, -0.22959198, 2.1132085, 0.30245125]",1,bottle,0
5.9,move,"[-0.01026337, -0.1299909, 0.05673262, -2.3697224, -0.22959623, 2.1240025, 0.30594566]",1,bottle,0
6.0,move,"[-0.01380916, -0.12923186, 0.05603097, -2.401151, -0.22956735, 2.1715846, 0.31913552]",1,bottle,0
6.1,move,"[-0.01502196, -0.12825608, 0.05490994, -2.4152443, -0.22953844, 2.1954284, 0.32580668]",1,bottle,0
6.2,move,"[-0.01536161, -0.12809122, 0.05456956, -2.4194534, -0.22952981, 2.203061, 0.32824084]",1,bottle,0
6.3,move,"[-0.01672461, -0.12812434, 0.05347406, -2.4291317, -0.22788408, 2.2243989, 0.33465648]",1,bottle,0
6.4,move,"[-0.01706952, -0.12815799, 0.05315133, -2.430014, -0.22655378, 2.22808, 0.33522996]",1,bottle,0
6.5,move,"[-0.01888676, -0.12842715, 0.05258755, -2.4316914, -0.21940343, 2.2363179, 0.3356992]",1,bottle,0
6.6,move,"[-0.01940212, -0.12886274, 0.05255911, -2.4329498, -0.21721353, 2.237389, 0.3356984]",1,bottle,0
6.7,move,"[-0.02068128, -0.13621102, 0.05267845, -2.4475653, -0.20938237, 2.241861, 0.33630815]",1,bottle,0
6.8,move,"[-0.02032724, -0.1427516, 0.05358715, -2.4672086, -0.20343181, 2.2511694, 0.3376159]",1,bottle,0
6.9,move,"[-0.02030686, -0.14520991, 0.05381185, -2.4750934, -0.2014139, 2.2558272, 0.33825576]",1,bottle,0
7.0,move,"[-0.02038375, -0.15624051, 0.05379271, -2.5061946, -0.1963164, 2.2739878, 0.34000215]",1,bottle,0
7.1,move,"[-0.02040867, -0.1604802, 0.05378028, -2.5162168, -0.195427, 2.279197, 0.3406307]",1,bottle,0
7.2,move,"[-0.02040876, -0.17486487, 0.05381142, -2.550002, -0.194167, 2.2984147, 0.34420538]",1,bottle,0
7.3,move,"[-0.01804768, -0.18899928, 0.0563747, -2.5842326, -0.19043185, 2.3205569, 0.3511179]",1,bottle,0
7.4,move,"[-0.01640092, -0.19206823, 0.05775959, -2.5929477, -0.18824708, 2.3268478, 0.35359]",1,bottle,0
7.5,move,"[-0.00716726, -0.19535726, 0.06533131, -2.6191876, -0.17656995, 2.3529992, 0.36479315]",1,bottle,0
7.6,move,"[-0.00501301, -0.19505596, 0.06927137, -2.625211, -0.17390037, 2.3598044, 0.36998212]",1,bottle,0
7.7,move,"[0.00309169, -0.19420397, 0.08357886, -2.6451962, -0.16643557, 2.3844671, 0.38846794]",1,bottle,0
7.8,move,"[0.00555324, -0.19370012, 0.08868926, -2.6504424, -0.16352834, 2.3918881, 0.39395368]",1,bottle,0
7.9,move,"[0.0121895, -0.18881324, 0.10375988, -2.6642609, -0.155749, 2.417433, 0.4112475]",1,bottle,0
8.0,move,"[0.01809885, -0.18309495, 0.11621772, -2.673399, -0.15256546, 2.4387145, 0.42868242]",1,bottle,0
8.1,move,"[0.0196346, -0.18120638, 0.12059549, -2.6746695, -0.15148447, 2.4441357, 0.43338504]",1,bottle,0
8.2,move,"[0.02567168, -0.17515585, 0.13582227, -2.675103, -0.14508824, 2.4570765, 0.45107132]",1,bottle,0
8.3,move,"[0.03102372, -0.17373072, 0.15054914, -2.6751003, -0.13752219, 2.4633944, 0.46646625]",1,bottle,0
8.4,move,"[0.03261071, -0.1737186, 0.15520412, -2.6750996, -0.1361758, 2.4647768, 0.47174174]",1,bottle,0
8.5,move,"[0.03933093, -0.17372069, 0.17020626, -2.675092, -0.13234422, 2.4695168, 0.4925753]",1,bottle,0
8.6,move,"[0.04372323, -0.17369197, 0.17898661, -2.6750948, -0.13138197, 2.4724128, 0.50747424]",1,bottle,0
8.7,move,"[0.04498618, -0.17368208, 0.18157682, -2.6751034, -0.13135311, 2.4736605, 0.5119882]",1,bottle,0
8.8,move,"[0.04714774, -0.1736451, 0.1918112, -2.6751, -0.13072321, 2.477737, 0.5279467]",1,bottle,0
8.9,move,"[0.04812888, -0.17358682, 0.19503635, -2.6750968, -0.12969422, 2.4791858, 0.532398]",1,bottle,0
9.0,move,"[0.05276815, -0.17318858, 0.20772225, -2.6750422, -0.1247929, 2.4839835, 0.5500223]",1,bottle,0
9.1,move,"[0.0553365, -0.17233618, 0.22018671, -2.6744237, -0.11927881, 2.492656, 0.5647337]",1,bottle,0
9.2,move,"[0.05598995, -0.17182654, 0.22370578, -2.6741471, -0.11836153, 2.496108, 0.5694071]",1,bottle,0
9.3,move,"[0.05665029, -0.1652187, 0.23476133, -2.6686282, -0.11726459, 2.5080686, 0.58633924]",1,bottle,0
9.4,move,"[0.05636037, -0.15828119, 0.23610532, -2.6634095, -0.11729386, 2.5175538, 0.5908685]",1,bottle,0
9.5,move,"[0.05576803, -0.15543398, 0.23607546, -2.6611285, -0.1172956, 2.5209599, 0.5915536]",1,bottle,0
9.6,move,"[0.05037129, -0.13589974, 0.23536061, -2.6428924, -0.11788873, 2.5370018, 0.5921146]",1,bottle,0
9.7,move,"[0.0462106, -0.12056739, 0.23450236, -2.626816, -0.11853623, 2.5419655, 0.592119]",1,bottle,0
9.8,move,"[0.0445821, -0.11445574, 0.2344583, -2.6206665, -0.11858754, 2.5425055, 0.5921096]",1,bottle,0
9.9,move,"[0.04091423, -0.09533069, 0.23409882, -2.6037529, -0.11859539, 2.5432565, 0.5921137]",1,bottle,0
10.0,move,"[0.0402003, -0.09134746, 0.23406105, -2.6008146, -0.11858932, 2.5434237, 0.5921295]",1,bottle,0
10.1,move,"[0.03927919, -0.08333174, 0.23365347, -2.5954952, -0.11855734, 2.5437624, 0.5926694]",1,bottle,0
10.2,move,"[0.03918963, -0.08299744, 0.2334036, -2.5951426, -0.11847948, 2.5437565, 0.59340674]",1,bottle,0
10.3,move,"[0.03918456, -0.08298938, 0.2333979, -2.595141, -0.11847832, 2.543752, 0.59364974]",1,bottle,0
