timestamp,action,joint_positions,gripper_state,object_id,success
0.0,grasp,"[-0.3512585, 0.01685083, -0.01954561, -2.2497518, 0.17648165, 2.0898993, 1.3908634]",1,book,1
0.1,grasp,"[-0.3512585, 0.01685083, -0.01954561, -2.2497518, 0.17648165, 2.0898993, 1.3908634]",1,book,1
0.2,grasp,"[-0.3512585, 0.01685083, -0.01954561, -2.2497518, 0.17648165, 2.0898993, 1.3908634]",1,book,1
0.3,grasp,"[-0.3512585, 0.01685083, -0.01954561, -2.2497518, 0.17648165, 2.0898993, 1.3908634]",1,book,1
0.4,grasp,"[-0.3512585, 0.01685083, -0.01954561, -2.2497518, 0.17648165, 2.0898993, 1.3908634]",1,book,1
0.5,grasp,"[-0.3512585, 0.01685083, -0.01954561, -2.2497518, 0.17648165, 2.0898993, 1.3908634]",1,book,1
0.6,grasp,"[-0.3512585, 0.01685083, -0.01954561, -2.2497518, 0.17648165, 2.0898993, 1.3908634]",1,book,1
0.7,grasp,"[-0.3512585, 0.01685083, -0.01954561, -2.2497518, 0.17648165, 2.0898993, 1.3908634]",1,book,1
0.8,grasp,"[-0.3512585, 0.01685083, -0.01954561, -2.2497518, 0.17648165, 2.0898993, 1.3908634]",1,book,1
0.9,grasp,"[-0.3512585, 0.01685083, -0.01954561, -2.2497518, 0.17648165, 2.0898993, 1.3908634]",1,book,1
1.0,grasp,"[-0.3512585, 0.01685083, -0.01954561, -2.2497518, 0.17648165, 2.0898993, 1.3908634]",1,book,1
1.1,grasp,"[-0.3512585, 0.01685083, -0.01954561, -2.2497518, 0.17648165, 2.0898993, 1.3908634]",1,book,1
1.2,grasp,"[-0.3512585, 0.01685083, -0.01954561, -2.2497518, 0.17648165, 2.0898993, 1.3908634]",1,book,1
1.3,grasp,"[-0.3512585, 0.01685083, -0.01954561, -2.2497518, 0.17648165, 2.0898993, 1.3908634]",1,book,1
