timestamp,action,joint_positions,gripper_state,object_id,success
0.0,pull,"[0.18700565, 0.0731053, 0.21990296, -2.4112442, 0.05941312, 2.4410698, 1.7092924]",1,plastic_cup,1
0.1,pull,"[0.18699531, 0.07309891, 0.2198958, -2.411245, 0.05942008, 2.44073, 1.7105342]",1,plastic_cup,1
0.2,pull,"[0.1870028, 0.07306264, 0.2199005, -2.411244, 0.0594179, 2.4404795, 1.7120259]",1,plastic_cup,1
0.3,pull,"[0.18699749, 0.07306974, 0.21989584, -2.4112523, 0.05941893, 2.440423, 1.7125226]",1,plastic_cup,1
0.4,pull,"[0.18699221, 0.07303575, 0.2198926, -2.4112413, 0.05942365, 2.4401147, 1.714444]",1,plastic_cup,1
0.5,pull,"[0.18699156, 0.07301451, 0.2198926, -2.4112415, 0.05942008, 2.4400175, 1.7155423]",1,plastic_cup,1
0.6,pull,"[0.18699993, 0.07302751, 0.21989249, -2.4112418, 0.0594179, 2.4399784, 1.7158486]",1,plastic_cup,1
0.7,pull,"[0.18699466, 0.07300693, 0.2198866, -2.4112408, 0.05941987, 2.4398572, 1.7171137]",1,plastic_cup,1
0.8,pull,"[0.1869981, 0.0729836, 0.2198983, -2.411234, 0.05941512, 2.4397929, 1.7180533]",1,plastic_cup,1
0.9,pull,"[0.18700385, 0.07299345, 0.21989863, -2.4112356, 0.05940715, 2.4397295, 1.7191739]",1,plastic_cup,1
1.0,pull,"[0.1870067, 0.07299552, 0.21990143, -2.411244, 0.05940875, 2.4396625, 1.7197996]",1,plastic_cup,1
1.1,pull,"[0.18696629, 0.07249503, 0.21975161, -2.4112816, 0.05937985, 2.4382827, 1.7220048]",1,plastic_cup,1
1.2,pull,"[0.18736568, 0.07210511, 0.21981832, -2.4106674, 0.05937009, 2.4378552, 1.7232485]",1,plastic_cup,1
1.3,pull,"[0.18731436, 0.07126181, 0.21975476, -2.4106834, 0.05940513, 2.4369454, 1.7237532]",1,plastic_cup,1
1.4,pull,"[0.18731172, 0.07059017, 0.21974903, -2.4106472, 0.0593843, 2.4362624, 1.7247379]",1,plastic_cup,1
1.5,pull,"[0.18731703, 0.07058572, 0.21975622, -2.4106658, 0.05940105, 2.4362621, 1.7253084]",1,plastic_cup,1
1.6,pull,"[0.18731743, 0.07056811, 0.21975693, -2.410657, 0.05938335, 2.436254, 1.7257024]",1,plastic_cup,1
1.7,pull,"[0.18731703, 0.07056387, 0.21975408, -2.4106627, 0.05939015, 2.436255, 1.7261077]",1,plastic_cup,1
1.8,pull,"[0.18731631, 0.07054862, 0.21975408, -2.4106677, 0.05938654, 2.436254, 1.7263157]",1,plastic_cup,1
1.9,pull,"[0.18731703, 0.07055707, 0.21975659, -2.4106598, 0.05939219, 2.4362557, 1.7264518]",1,plastic_cup,1
2.0,pull,"[0.18732204, 0.07061175, 0.2197513, -2.4107058, 0.05939015, 2.4362519, 1.7265567]",1,plastic_cup,1
2.1,pull,"[0.18730226, 0.07064664, 0.21973433, -2.4109056, 0.05938593, 2.4362433, 1.7269881]",1,plastic_cup,1
2.2,pull,"[0.18731222, 0.06740797, 0.21975726, -2.4105954, 0.05939729, 2.4352996, 1.7272345]",1,plastic_cup,1
2.3,pull,"[0.18732062, 0.06518795, 0.21976003, -2.4105024, 0.05940149, 2.433899, 1.7273953]",1,plastic_cup,1
2.4,pull,"[0.18730506, 0.04202602, 0.2197658, -2.409686, 0.05963295, 2.4161372, 1.7280496]",1,plastic_cup,1
2.5,pull,"[0.18733841, 0.02262856, 0.21981667, -2.4096062, 0.05979583, 2.400408, 1.7284287]",1,plastic_cup,1
2.6,pull,"[0.1873526, 0.015086, 0.21982314, -2.4095895, 0.0598104, 2.394283, 1.7285812]",1,plastic_cup,1
2.7,pull,"[0.1873689, -0.00805787, 0.21994829, -2.4095485, 0.05984144, 2.3749454, 1.729129]",1,plastic_cup,1
2.8,pull,"[0.18740721, -0.01473731, 0.22006448, -2.4095702, 0.0598512, 2.3697848, 1.7293829]",1,plastic_cup,1
2.9,pull,"[0.18743433, -0.03034037, 0.22026794, -2.409514, 0.05984725, 2.3578205, 1.7297698]",1,plastic_cup,1
3.0,pull,"[0.18744774, -0.03903041, 0.2204008, -2.4093904, 0.05984469, 2.3520505, 1.7300565]",1,plastic_cup,1
3.1,pull,"[0.18746872, -0.04499666, 0.22056465, -2.4089813, 0.05984046, 2.348395, 1.73025]",1,plastic_cup,1
3.2,pull,"[0.18746804, -0.0590644, 0.22070754, -2.4064915, 0.05994178, 2.33687, 1.7305431]",1,plastic_cup,1
3.3,pull,"[0.18748002, -0.07189554, 0.22086547, -2.4047096, 0.06022315, 2.3262696, 1.7308595]",1,plastic_cup,1
3.4,pull,"[0.18749253, -0.08380736, 0.22107114, -2.4033995, 0.06040571, 2.3167863, 1.7310712]",1,plastic_cup,1
3.5,pull,"[0.1875014, -0.10027564, 0.22127862, -2.400709, 0.06047579, 2.3021002, 1.7314351]",1,plastic_cup,1
3.6,pull,"[0.187512, -0.10691804, 0.22133857, -2.3998444, 0.06067923, 2.2965307, 1.731569]",1,plastic_cup,1
3.7,pull,"[0.18752307, -0.13726844, 0.22167797, -2.396351, 0.06101248, 2.271798, 1.7320285]",1,plastic_cup,1
3.8,pull,"[0.18752593, -0.15337859, 0.22174717, -2.3928745, 0.06116241, 2.2576842, 1.7322322]",1,plastic_cup,1
3.9,pull,"[0.18752092, -0.15926012, 0.2217873, -2.3916116, 0.06117214, 2.2527063, 1.7323179]",1,plastic_cup,1
4.0,pull,"[0.18750569, -0.18423103, 0.22191615, -2.380742, 0.06118879, 2.2257497, 1.7329141]",1,plastic_cup,1
4.1,pull,"[0.18750569, -0.18423103, 0.22191615, -2.380742, 0.06118879, 2.2257497, 1.7329141]",1,plastic_cup,1
4.2,pull,"[0.18751615, -0.20120573, 0.22193995, -2.3661027, 0.06118828, 2.1991668, 1.7334762]",1,plastic_cup,1
4.3,pull,"[0.1874566, -0.21711832, 0.22193652, -2.3517752, 0.06118303, 2.173054, 1.733938]",1,plastic_cup,1
4.4,pull,"[0.18743151, -0.22158197, 0.22193874, -2.3470418, 0.0611793, 2.1650949, 1.7340996]",1,plastic_cup,1
4.5,pull,"[0.1872112, -0.23673724, 0.22188915, -2.3313828, 0.06118081, 2.1383617, 1.7346112]",1,plastic_cup,1
4.6,pull,"[0.18700363, -0.2496305, 0.22174448, -2.3155484, 0.06116928, 2.1122985, 1.7349672]",1,plastic_cup,1
4.7,pull,"[0.18690988, -0.25287327, 0.22171244, -2.3112433, 0.06113646, 2.1060133, 1.7350858]",1,plastic_cup,1
4.8,pull,"[0.18665944, -0.26279643, 0.22140272, -2.2928333, 0.0611509, 2.08079, 1.7355783]",1,plastic_cup,1
4.9,pull,"[0.18643746, -0.2703689, 0.22118007, -2.281023, 0.06114498, 2.0628426, 1.7359514]",1,plastic_cup,1
5.0,pull,"[0.18600863, -0.27395183, 0.22099252, -2.2717674, 0.06106585, 2.0516868, 1.7361703]",0,plastic_cup,1
