timestamp,action,joint_positions,gripper_state,object_id,success
0.0,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
0.1,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
0.2,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
0.3,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
0.4,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
0.5,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
0.6,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
0.7,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
0.8,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
0.9,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
1.0,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
1.1,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
1.2,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
1.3,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
1.4,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
1.5,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
1.6,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
1.7,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
1.8,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
1.9,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
2.0,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
2.1,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
2.2,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
2.3,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
2.4,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
2.5,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
2.6,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,1
2.7,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,0
2.8,place,"[-0.06189445, 0.3021206, -0.0268981, -2.0881667, -0.0370404, 2.3483617, 1.4336964]",1,glass_cup,0
